,0,1,2,3,4,5,6,7,8,9
8086,61,49,97,31,74,73,109,8,32,25
51166,98,76,92,52,46,91,91,53,64,114
195827,8,19,44,45,2,28,33,89,49,18
79719,55,81,111,103,9,84,5,89,79,124
22848,95,44,95,40,64,82,80,115,44,77
28971,77,87,108,14,14,30,12,96,35,97
14,36,7,93,123,68,26,9,19,10,10
16,17,9,19,83,40,62,116,101,71,7
132949,20,76,95,45,2,28,75,89,33,4
60496,33,44,2,55,18,65,64,8,55,3
10157,33,76,111,103,18,41,113,29,33,124
26574,51,36,67,106,116,8,107,117,101,115
18,31,84,84,34,76,84,76,21,30,102
22,90,91,12,28,52,106,37,117,3,14
10057,20,57,7,67,49,24,75,89,33,119
5825,36,44,12,106,76,90,60,20,32,115
5826,114,81,117,37,18,35,110,82,63,115
6059,6,12,48,11,13,57,110,74,69,80
23,20,84,62,82,46,79,110,87,11,80
10061,42,3,79,112,10,7,124,104,25,51
25864,4,111,111,17,41,82,28,38,29,5
11057,35,16,90,10,74,86,3,19,10,54
10006,4,44,17,77,61,117,28,38,41,18
10152,24,84,121,3,41,2,32,73,119,77
25,33,65,2,10,41,41,91,53,86,104
3983,121,33,110,17,64,82,76,87,63,124
29,67,59,103,116,97,47,52,51,114,1
29777,16,107,49,113,56,25,79,103,72,97
30,95,84,65,95,64,35,5,93,37,69
10449,69,44,29,106,30,19,20,21,52,103
34,116,34,90,84,74,11,52,95,29,57
36,8,5,62,45,49,41,75,60,52,119
37,100,25,37,49,111,63,10,55,85,19
23527,50,97,47,75,73,27,103,41,101,75
38,14,32,42,50,38,31,37,8,24,110
39,100,32,49,118,100,77,49,84,18,85
64746,50,97,47,75,113,27,103,41,86,75
91452,23,120,30,37,41,84,3,29,79,4
84320,0,86,121,10,113,2,33,41,86,33
65057,121,57,7,17,49,28,75,60,49,119
55331,50,97,47,75,113,27,103,41,86,75
22985,107,7,4,15,68,94,9,19,10,10
47,69,65,30,95,70,117,60,115,41,4
48,6,12,48,101,47,110,13,74,69,62
50,66,54,16,38,71,16,116,44,57,39
55856,102,86,117,55,120,10,6,93,73,63
10965,1,50,28,22,55,29,53,90,27,67
11332,107,7,93,15,68,26,9,19,10,10
10005,74,79,80,84,10,7,60,104,55,65
23597,23,16,69,30,92,35,5,8,33,68
51,55,14,61,3,88,24,80,29,33,76
52,8,19,4,15,21,82,9,19,41,10
