,0,1,2,3,4,5,6,7,8,9
8086,9,17,13,11,4,2,3,11,9,9
51166,16,6,7,5,19,9,19,2,13,16
195827,13,0,11,16,10,14,0,19,0,1
79719,16,6,6,5,19,9,19,2,13,16
22848,2,4,5,18,0,15,5,1,5,3
28971,18,8,7,5,19,9,8,4,14,16
14,12,18,5,19,16,12,17,0,5,3
16,15,15,17,7,7,14,7,13,16,8
132949,18,0,11,1,10,5,6,4,0,5
60496,13,12,1,10,1,1,12,8,18,19
10157,0,0,11,16,10,1,12,19,0,1
26574,0,1,1,10,1,1,12,8,0,19
18,3,2,5,0,4,6,13,5,9,14
23461,4,1,7,10,16,0,6,15,14,12
10351,18,0,14,1,3,5,6,15,14,5
22,18,0,11,1,10,5,6,4,0,1
10057,18,14,14,1,16,0,18,15,5,12
5825,15,15,17,7,7,3,7,13,16,8
5826,12,8,7,5,11,9,18,2,1,18
6059,8,13,2,3,13,4,16,3,17,17
23,4,1,1,10,1,0,6,8,18,19
10061,15,15,17,7,7,3,7,13,16,8
9619,4,14,14,1,3,5,8,15,2,12
25864,13,12,17,2,7,14,0,12,6,10
11057,18,1,11,1,3,5,8,19,0,1
10006,4,14,14,4,3,5,8,15,2,12
10152,18,0,7,5,19,8,8,4,13,5
25,13,12,17,2,7,14,0,12,6,10
3983,18,6,6,5,19,9,19,2,13,19
29,4,8,14,4,16,12,5,9,2,12
29777,13,12,17,2,7,14,0,12,6,10
30,13,12,17,2,7,14,0,12,6,10
10449,12,6,6,5,19,8,18,2,2,16
80724,14,17,13,11,2,13,10,11,9,14
34,12,8,16,18,0,0,18,0,5,18
36,0,1,11,5,10,8,8,4,14,5
37,7,8,4,12,17,15,14,7,14,7
23527,18,6,7,5,19,8,19,4,13,1
38,0,0,1,10,1,1,12,8,18,19
39,13,12,17,2,7,14,0,12,6,10
64746,0,0,1,10,1,1,12,8,18,19
91452,13,12,17,2,7,14,0,12,6,10
84320,3,2,0,0,11,16,18,9,1,18
65057,9,4,9,8,12,16,13,9,10,9
55331,13,0,17,16,7,14,12,12,6,10
22985,16,6,6,5,19,8,19,2,13,16
47,13,12,17,2,7,14,0,12,6,10
48,18,6,7,5,19,9,19,2,13,16
50,18,0,7,16,10,8,8,4,13,16
55856,0,0,11,16,10,1,12,19,16,1
10965,18,0,11,16,3,5,8,19,0,1
11332,0,0,1,10,10,1,12,19,0,19
10005,13,12,17,2,7,14,0,12,6,10
23597,7,6,7,12,19,8,19,2,11,5
51,9,19,18,14,5,6,1,5,10,14
52,13,12,17,2,7,14,0,12,6,10
53,9,2,5,12,5,6,10,1,9,18
2181,13,15,17,2,7,3,0,18,6,8
2182,12,14,16,19,0,0,5,0,4,3
79611,4,14,11,1,16,0,18,4,2,12
60,14,13,15,13,2,4,16,3,8,6
71,15,15,17,7,7,14,7,13,16,8
86,12,18,14,18,16,15,18,0,5,3
87,4,1,6,1,11,9,18,9,14,12
81,0,1,1,10,1,1,12,8,18,19
55860,8,17,2,13,13,4,1,3,3,6
10121,13,12,17,2,7,14,0,12,6,10
10120,13,0,11,16,10,14,12,19,0,1
10097,0,0,11,7,1,1,7,13,18,8
10096,0,0,11,16,10,8,12,19,0,1
64431,0,1,1,10,1,1,12,8,18,19
93973,0,1,1,10,1,1,12,8,18,19
91,15,12,17,2,10,14,0,12,6,10
92,4,1,1,10,1,1,12,8,18,1
93,0,0,11,16,10,8,8,19,0,1
97,18,6,7,1,19,5,19,4,0,16
98,2,14,14,4,3,15,6,15,2,12
161823,12,14,16,10,1,0,18,0,4,5
102,13,15,8,2,18,3,0,18,6,8
6868,18,0,11,1,10,5,6,4,0,1
8754,16,3,7,16,10,9,8,2,0,5
9510,4,3,1,10,1,0,8,7,18,5
11174,4,8,14,4,16,12,8,15,2,3
56999,4,14,14,1,3,15,6,15,2,12
92949,18,0,7,1,10,8,8,19,16,5
103,13,15,17,2,7,14,0,13,16,10
23536,18,0,1,1,10,5,6,15,16,1
116,16,0,7,5,19,9,12,19,13,1
118,0,1,1,10,1,1,12,8,0,19
120,0,0,11,16,10,5,8,19,0,1
166647,12,18,16,4,16,0,2,0,4,0
9289,15,15,7,7,10,1,17,4,16,1
57211,18,6,6,5,19,8,19,2,0,5
22859,2,14,14,19,16,15,5,0,2,12
23266,18,0,11,16,10,5,12,19,0,1
23284,1,7,5,8,4,6,5,1,10,15
84059,17,10,10,9,15,11,4,17,12,11
128,3,2,0,0,11,16,13,9,1,18
55256,0,1,1,16,10,1,12,19,0,1
51094,13,12,17,2,7,14,0,12,6,10
79602,12,14,11,1,16,5,6,4,5,5
132,16,6,7,5,19,9,19,4,13,16
23394,18,6,6,5,19,8,8,2,13,16
22850,2,19,5,18,11,12,13,1,2,3
84890,0,0,1,16,10,14,12,19,0,1
83440,4,0,14,1,3,5,8,15,0,12
11047,7,16,4,12,17,10,14,7,11,7
158,0,0,17,16,10,14,12,19,0,1
159,18,6,7,5,19,8,19,4,13,16
121536,18,8,7,5,19,9,8,2,14,16
166,12,18,16,19,16,0,5,15,2,3
60312,16,6,7,5,19,5,19,4,13,5
4301,2,8,4,19,16,12,6,4,14,3
3899,13,12,17,2,7,14,0,12,6,10
27125,12,18,16,19,16,0,5,0,5,3
172,3,2,0,18,0,13,13,9,1,15
10939,12,8,6,1,3,16,8,4,2,16
54812,3,8,0,0,11,16,18,9,1,18
175,16,0,11,16,10,8,8,19,0,1
116987,13,0,11,16,10,14,12,19,0,1
60509,10,10,10,9,8,11,15,17,12,11
3267,0,0,7,16,10,1,19,19,13,1
55109,4,0,11,16,10,5,0,19,0,1
178,4,14,14,1,10,9,8,15,0,5
26523,16,0,11,16,10,8,19,19,0,1
27161,13,12,17,2,7,14,0,12,6,10
192669,16,0,7,5,19,8,8,2,13,16
192670,4,14,14,1,16,5,6,4,14,12
10554,15,15,11,7,10,0,7,13,16,8
56894,13,12,17,2,7,14,0,12,6,10
56895,3,2,0,0,11,16,18,9,1,18
55326,13,12,17,2,7,14,12,12,6,10
8540,15,3,11,7,16,1,7,4,16,1
23287,0,1,1,10,1,1,12,8,14,19
57085,16,6,7,5,19,8,19,4,13,1
25909,12,18,16,4,16,0,17,0,14,3
191,0,0,11,16,10,1,12,19,0,1
10768,0,1,1,10,1,0,8,8,18,19
54806,17,10,10,9,15,2,15,17,12,11
10598,13,12,17,2,7,14,0,12,6,10
130872,15,3,11,7,10,5,7,13,14,8
9131,16,6,6,5,19,9,19,2,13,16
51390,7,16,4,12,17,10,14,7,11,7
9255,2,14,14,1,3,12,6,15,14,5
7965,0,0,11,16,10,8,12,19,13,1
9049,0,0,11,16,10,5,6,4,0,1
84962,12,8,6,5,19,9,19,2,5,5
204,13,12,17,2,7,14,0,12,6,10
50808,9,7,5,18,4,13,5,1,9,15
205,16,6,7,5,19,9,19,4,13,16
102157402,0,0,11,16,10,1,0,19,0,1
221264,4,14,14,4,3,12,6,15,2,12
11216,16,0,7,1,10,8,8,2,0,5
11215,0,8,6,12,19,10,18,2,11,16
9590,13,12,17,2,7,14,0,12,6,10
11214,13,12,17,2,7,14,0,12,6,10
8227,4,14,14,19,0,5,5,0,5,12
9472,0,1,1,10,1,1,8,8,18,5
10270,0,0,1,16,10,5,12,8,0,1
26993,10,10,10,9,8,11,15,17,12,11
10142,18,0,11,16,10,9,8,4,0,1
56672,3,14,14,4,3,15,18,9,1,18
79647,13,12,17,2,7,14,0,12,6,10
55122,12,18,16,1,16,12,6,4,14,12
10327,13,15,8,7,18,3,7,18,16,8
231,9,7,5,8,4,6,13,1,9,0
8574,15,15,17,7,7,14,7,13,16,8
207,11,11,3,17,9,7,9,14,15,13
208,0,0,11,16,10,1,12,19,0,1
10000,9,4,18,11,2,13,10,11,9,9
64400,13,1,1,10,1,1,7,8,18,1
210,12,16,14,12,16,0,18,7,5,12
211,12,8,6,5,19,8,8,4,2,16
