,0,1,2,3,4,5,6,7,8,9
8086,15,53,86,83,37,36,32,33,35,10
51166,41,31,24,74,81,68,61,79,34,0
195827,0,54,4,23,2,49,85,21,87,4
79719,67,55,48,58,28,62,80,4,69,48
22848,65,42,55,79,11,40,54,82,17,50
28971,17,1,70,80,20,13,77,47,78,21
14,36,9,63,85,58,15,72,23,79,87
16,24,39,11,57,87,71,22,15,24,11
132949,60,43,58,64,62,14,3,45,5,59
60496,50,34,32,53,72,26,48,42,22,76
10157,49,49,72,86,45,79,76,67,20,30
26574,0,89,46,14,21,23,2,88,24,28
18,56,4,40,72,88,63,14,20,53,7
23461,72,66,28,38,16,4,71,26,27,80
22,49,30,48,86,40,57,76,89,7,67
10057,89,89,0,12,7,82,39,9,57,82
5825,83,52,17,62,14,51,24,14,3,9
5826,3,17,40,23,5,81,26,65,82,82
6059,43,32,37,3,2,54,16,83,57,37
23,51,21,35,46,83,9,34,32,80,32
10061,64,46,78,47,24,60,32,74,56,83
25864,78,15,82,21,59,2,18,9,30,75
11057,45,31,75,22,81,35,11,28,12,0
10006,69,24,67,3,56,4,71,26,9,82
10152,5,61,49,29,1,7,51,75,31,72
25,2,77,46,64,8,21,21,88,5,33
3983,37,5,14,38,85,29,26,8,24,69
29,82,29,80,17,17,29,68,26,60,50
29777,30,27,89,72,88,63,14,19,58,41
30,75,74,59,9,65,39,86,4,16,34
10449,38,5,55,35,85,29,13,53,17,68
80724,80,62,77,13,55,33,12,77,5,59
34,17,1,70,42,88,13,71,47,78,21
36,31,4,7,17,86,29,57,73,51,64
37,10,49,72,86,45,44,23,67,20,30
23527,69,73,76,12,12,38,7,83,0,64
38,27,1,26,81,17,78,71,62,87,80
39,88,1,70,80,15,13,77,47,78,21
64746,38,19,33,17,34,81,8,5,60,69
91452,40,57,59,25,57,19,9,18,62,89
84320,37,4,0,81,18,37,67,40,82,50
65057,39,40,51,54,2,78,71,83,47,85
55331,43,50,82,65,10,21,30,84,57,75
22985,29,32,29,3,39,49,39,62,52,21
47,32,79,78,13,68,60,69,56,22,5
48,84,59,55,38,11,74,8,60,84,68
50,84,24,76,79,36,29,26,31,24,4
55856,62,9,63,40,69,15,66,23,63,46
10965,43,50,82,75,15,67,30,87,48,63
11332,71,15,79,63,80,38,26,40,30,49
10005,65,25,55,35,11,74,1,53,17,14
23597,2,58,67,1,8,41,83,69,37,75
51,26,13,18,89,80,16,73,58,37,23
52,74,28,5,64,10,43,25,76,42,77
53,2,89,30,77,8,53,16,78,66,62
2181,77,66,31,14,21,0,47,65,82,7
2182,89,73,14,12,12,7,8,31,6,36
79611,53,13,82,81,17,7,54,69,6,4
60,67,85,12,2,75,9,12,29,64,58
71,47,25,76,73,46,40,68,82,40,39
86,8,28,6,14,21,32,47,46,57,28
87,85,28,3,37,13,23,49,39,68,11
81,65,24,80,17,12,8,57,26,40,39
55860,5,86,67,8,61,41,22,3,66,23
10121,3,17,40,23,17,82,57,8,6,36
10120,39,53,37,50,25,83,52,11,22,5
10097,41,31,44,11,81,59,11,79,34,0
10096,69,89,0,14,21,38,85,7,31,28
64431,9,68,74,46,83,24,70,61,10,31
93973,38,4,14,23,12,8,8,60,60,39
91,77,19,0,89,80,49,39,58,24,40
92,3,22,31,12,2,8,57,84,48,49
93,62,9,63,40,69,15,60,23,63,78
97,71,5,33,23,36,21,57,21,0,19
98,74,63,78,53,76,6,5,42,22,52
161823,35,14,59,62,79,52,9,14,18,47
102,32,62,9,16,87,6,3,54,19,55
6868,7,16,79,70,86,29,68,82,84,68
8754,54,68,53,59,72,48,42,37,21,76
9510,65,24,55,70,5,29,13,8,50,50
11174,71,64,82,69,5,38,57,31,15,62
56999,71,89,19,77,10,1,67,49,57,62
103,8,83,33,10,21,53,43,46,52,19
23536,36,72,63,85,58,15,72,48,79,78
118,80,11,3,28,64,2,48,30,13,11
120,63,78,43,9,6,62,75,52,86,24
166647,77,15,0,70,34,31,46,3,30,29
9289,79,88,48,39,66,12,6,16,81,26
22859,24,27,70,43,2,49,18,46,48,7
23266,29,22,19,12,21,32,85,69,31,39
23284,32,56,78,83,37,36,63,30,76,11
84059,39,12,57,54,10,78,2,36,31,74
128,51,63,16,60,31,6,33,61,13,31
55256,65,25,55,35,11,74,13,53,17,68
51094,82,66,25,73,5,74,47,38,50,50
79602,7,32,80,17,5,55,57,40,39,20
132,15,35,86,83,37,36,63,33,35,10
23394,16,30,41,51,59,88,53,72,44,75
22850,26,59,33,70,34,31,35,40,51,49
84890,7,5,25,23,5,81,40,8,60,39
83440,29,28,50,14,21,23,22,78,59,40
11047,50,63,32,47,13,6,89,71,85,75
158,73,23,32,47,29,83,34,11,13,81
159,3,4,57,68,59,4,68,83,0,56
121536,71,22,18,84,39,16,73,58,36,23
166,58,78,45,2,19,85,79,59,43,24
60312,8,64,40,23,59,16,26,82,82,17
4301,55,39,18,21,39,14,10,58,66,40
3899,34,35,61,45,33,18,63,63,76,86
27125,55,86,6,65,39,82,2,69,36,7
172,10,49,72,52,45,79,23,67,20,6
10939,26,13,18,41,36,23,10,58,36,23
54812,29,58,67,5,2,1,54,88,82,4
175,88,1,70,42,88,13,35,19,53,1
116987,75,10,48,26,47,62,6,25,81,34
60509,30,13,5,43,10,16,54,87,48,75
3267,19,43,11,57,1,54,10,3,48,62
55109,62,9,63,40,69,15,60,23,63,87
178,38,4,6,14,18,50,26,65,88,66
26523,82,25,25,79,85,29,57,7,84,50
27161,34,77,11,45,13,18,3,36,42,81
192669,7,16,31,73,34,54,2,65,51,62
192670,29,89,33,12,11,8,1,65,39,39
10554,67,36,2,59,67,70,81,50,75,12
56894,3,59,80,4,12,81,68,60,84,64
56895,65,25,55,35,5,29,1,73,17,68
55326,68,42,33,68,86,31,78,78,57,36
8540,27,22,80,20,12,4,55,62,27,62
23287,89,42,80,70,12,40,68,73,82,43
57085,86,31,75,22,7,11,67,9,12,7
25909,47,24,76,17,5,55,68,5,50,39
191,47,29,80,73,12,50,46,60,15,64
10768,7,66,80,3,12,82,68,73,6,14
54806,41,31,75,22,7,59,11,9,12,0
10598,65,42,14,70,86,81,13,73,17,14
130872,77,54,79,43,80,53,43,12,36,23
9131,30,37,89,72,20,63,14,19,88,41
51390,72,59,31,17,34,0,27,62,27,36
9255,8,26,10,72,30,43,3,30,31,81
7965,89,66,40,79,34,37,47,60,6,36
9049,72,64,57,12,17,0,7,62,27,17
84962,73,22,46,10,3,41,33,46,30,28
204,9,62,66,33,31,43,12,37,80,32
50808,57,61,78,0,68,60,32,44,1,88
205,11,84,81,46,64,45,5,30,19,76
102157402,38,24,4,41,46,37,68,5,50,64
221264,65,29,40,4,85,29,57,8,84,50
11216,87,50,12,1,77,66,30,27,1,63
11215,4,21,8,33,6,17,20,37,33,83
9590,17,32,39,80,88,63,57,84,88,1
11214,65,25,76,35,34,29,1,53,17,68
8227,31,66,80,38,5,81,57,7,6,64
10270,21,10,48,15,76,48,6,6,46,83
26993,78,58,27,37,1,84,25,21,31,11
10142,35,74,65,25,79,19,17,57,18,89
56672,58,38,36,75,22,85,19,22,8,63
79647,87,18,36,28,87,67,19,22,67,31
55122,38,5,4,73,34,29,13,73,84,69
10327,2,35,86,1,87,83,32,3,35,86
231,16,26,41,51,71,88,87,27,44,81
8574,61,45,56,39,51,70,65,85,69,44
207,78,50,49,75,30,67,30,13,8,75
208,82,4,40,73,17,40,7,60,88,64
10000,82,25,14,4,11,40,78,73,17,69
64400,86,31,75,22,7,59,11,9,74,82
210,80,79,21,60,55,58,25,30,1,5
211,72,24,28,17,36,82,71,62,27,56
214,62,9,33,40,69,53,66,23,63,46
5832,65,25,55,35,11,74,1,53,17,68
217,65,5,55,35,5,29,13,73,17,68
224,66,47,64,48,49,42,38,66,41,73
7915,85,63,38,29,87,43,32,77,85,5
4329,16,72,68,51,83,88,72,30,33,32
501,65,25,40,79,11,74,13,53,17,50
223,30,1,39,72,20,34,14,19,58,1
226,19,39,37,78,87,58,69,0,31,77
79868,44,14,13,7,60,20,17,51,18,47
85365,74,76,50,50,82,69,89,49,85,33
10195,65,25,55,79,11,29,40,73,17,50
29880,69,73,10,65,10,1,49,75,23,37
79053,0,22,79,65,17,7,46,12,52,36
54890,58,38,43,2,19,85,81,52,86,24
84266,9,84,35,50,64,58,59,30,26,77
7840,20,79,51,71,64,26,34,42,26,55
57679,69,18,47,84,61,21,59,15,77,40
10189,51,21,12,46,31,30,50,29,19,42
262,78,8,71,34,41,14,88,84,89,28
267,31,29,40,79,85,40,8,53,24,69
9949,30,77,21,42,0,13,30,15,19,75
83607,23,83,79,69,8,82,67,15,0,88
196394,55,15,0,81,15,79,28,82,48,49
154796,68,70,28,20,89,77,55,81,9,56
154810,8,76,50,5,59,21,85,65,59,19
51421,0,75,38,21,10,49,67,12,52,40
280,77,4,30,69,21,49,85,82,0,28
51321,59,82,17,61,67,39,42,25,69,42
201283,77,16,76,38,86,40,7,5,6,14
10393,37,1,31,89,15,37,73,31,82,1
51529,43,83,19,8,32,84,29,38,77,85
25847,29,23,79,65,8,16,51,11,42,88
25906,2,15,49,21,8,2,44,3,59,28
119504,31,64,82,23,86,81,39,40,88,62
29945,29,54,33,4,18,50,8,40,0,62
51433,29,22,79,5,80,54,18,65,30,7
51434,27,17,80,68,16,0,55,5,9,56
90806,36,72,64,85,49,42,72,48,79,60
287,87,50,36,75,10,67,30,88,8,49
288,47,54,33,70,5,8,40,53,57,39
63926,76,22,5,3,61,32,22,2,31,19
51479,65,25,55,35,11,74,13,53,17,68
54467,30,37,39,72,20,13,14,84,58,1
23141,69,89,50,64,8,38,67,49,23,4
57037,3,13,67,81,80,84,78,38,84,23
57763,29,28,6,12,18,23,54,84,82,1
55608,71,13,76,10,46,23,47,49,57,69
29123,61,36,62,9,67,25,50,37,46,42
23253,72,59,57,4,56,81,71,62,27,82
88455,34,35,61,45,33,18,63,63,35,86
81573,27,24,57,41,16,78,71,26,0,56
26057,44,65,59,7,84,52,9,34,18,8
22852,7,42,7,41,46,81,39,5,40,50
23243,77,73,67,10,61,1,46,46,30,25
375248,12,74,45,32,67,17,42,4,73,44
57730,29,31,75,22,7,11,40,9,74,66
84832,37,83,5,43,10,16,78,3,82,74
400986,71,15,82,63,80,54,83,15,48,17
51239,89,24,31,70,5,0,7,60,40,39
157567,8,58,54,68,1,8,22,69,36,74
54851,28,84,8,13,75,72,0,27,13,22
57182,26,19,82,68,16,4,47,13,0,25
129138,27,70,57,20,30,27,55,26,9,56
22881,36,9,63,85,58,15,72,48,79,87
23294,77,32,79,43,80,16,46,69,52,7
124401,9,26,16,56,24,56,56,35,22,42
55139,65,25,25,79,11,29,13,5,84,20
54443,82,19,7,43,34,82,13,38,40,14
55129,82,29,82,41,86,81,8,83,57,66
203859,16,9,41,51,69,88,53,72,44,46
196527,60,8,58,34,62,14,88,45,89,59
8125,47,5,33,70,34,81,68,8,6,66
10541,87,50,21,1,3,67,48,1,8,63
23520,65,25,55,35,11,74,1,53,50,68
81611,37,5,55,38,5,81,57,60,60,20
84168,47,29,40,23,12,81,27,84,15,43
