,0,1,2,3,4,5,6,7,8,9
8086,0,10,15,2,7,4,4,10,0,17
51166,9,4,8,7,12,9,0,10,10,7
195827,17,9,1,2,17,11,17,10,17,17
79719,17,9,17,19,1,11,17,17,14,17
22848,10,9,6,18,17,16,17,17,14,10
28971,10,10,5,1,7,4,2,4,3,10
14,14,6,7,8,6,8,14,13,9,11
16,18,19,12,14,9,8,17,8,11,1
132949,17,4,15,2,12,11,0,10,0,17
60496,4,7,7,9,19,13,1,12,13,3
10157,0,9,15,2,12,11,0,10,0,17
26574,9,16,8,7,12,9,6,1,10,7
18,0,10,15,2,12,11,0,10,0,17
23461,11,8,7,8,19,10,9,13,5,5
22,8,8,3,11,19,18,14,7,7,5
10057,6,15,12,14,3,0,17,3,9,11
5825,0,9,1,19,1,11,2,17,17,17
5826,18,10,17,1,7,4,4,18,18,17
6059,15,7,0,9,8,12,5,12,13,14
23,6,8,7,10,3,10,19,3,11,11
10061,7,5,11,0,10,13,9,7,7,5
25864,9,16,13,7,2,9,6,1,10,7
11057,10,3,19,18,15,1,11,5,18,13
10006,19,3,19,18,15,1,11,4,1,10
10152,17,9,15,2,17,11,4,17,0,17
25,12,18,10,13,4,14,18,9,12,4
3983,9,4,8,7,2,9,6,1,10,7
29,17,9,15,2,12,11,0,10,0,17
29777,1,12,18,12,18,17,7,16,8,0
30,9,4,8,7,2,9,6,1,10,7
10449,17,15,6,19,1,0,17,17,17,15
80724,9,16,8,7,2,9,6,1,10,7
34,18,9,1,16,1,16,2,17,17,17
36,10,3,17,1,7,1,11,4,18,10
37,19,1,6,16,1,0,2,17,17,15
23527,6,8,12,8,19,8,5,13,9,11
38,9,4,8,7,2,9,6,1,10,7
39,10,3,17,1,7,4,4,0,1,10
64746,17,15,1,19,1,0,2,17,0,10
91452,9,4,8,7,2,9,6,1,10,7
84320,18,16,12,19,1,16,17,10,18,1
65057,9,4,8,7,2,9,6,1,10,7
55331,9,4,13,7,2,9,6,1,10,7
22985,7,8,3,4,19,10,14,13,7,5
47,7,8,9,0,11,15,9,7,7,8
48,2,0,7,10,3,19,9,3,5,11
50,0,16,1,2,17,11,0,17,0,17
55856,9,4,8,7,2,9,6,1,10,7
10965,17,10,15,18,7,4,4,18,17,10
11332,12,18,10,13,4,14,18,9,12,4
10005,3,2,14,17,18,17,13,19,4,6
23597,18,15,6,19,1,16,17,4,18,18
51,6,15,12,8,6,0,5,8,9,18
52,9,4,8,7,2,9,6,1,10,7
53,17,9,6,16,1,11,0,10,0,17
2181,17,9,1,16,17,11,0,10,17,17
2182,9,4,8,7,2,9,6,1,10,7
79611,0,9,1,19,1,11,17,10,0,17
60,18,19,6,8,1,16,5,8,18,1
71,17,10,15,2,17,4,4,18,0,17
86,17,4,15,2,1,11,2,10,0,15
87,16,17,2,6,5,7,16,14,6,9
81,9,4,8,7,2,9,6,1,10,7
55860,14,6,7,15,13,8,14,13,9,2
10121,9,4,8,7,12,9,6,1,10,7
10120,0,4,15,2,17,11,0,10,0,7
10097,3,12,14,12,0,2,7,19,8,12
10096,9,4,8,7,2,9,6,1,10,7
64431,17,10,17,1,7,4,4,10,14,17
93973,19,19,12,14,9,19,17,8,9,11
91,9,4,8,7,2,9,6,1,10,7
92,14,6,6,15,13,4,15,18,1,16
93,2,8,3,10,11,13,12,2,7,5
97,9,16,8,7,2,9,6,1,10,7
98,9,4,8,7,2,9,6,1,10,7
161823,9,16,13,7,2,9,6,1,10,7
102,17,10,17,2,7,0,4,18,18,17
6868,0,4,15,2,12,11,0,10,0,17
8754,10,10,17,1,7,4,4,18,1,10
9510,9,4,8,7,2,9,6,1,10,7
103,0,10,15,2,12,11,2,10,0,17
23536,17,9,15,2,12,11,0,10,0,17
118,19,3,19,1,15,1,11,5,1,10
120,0,10,15,2,7,4,4,18,0,17
166647,0,4,15,2,12,11,0,10,0,17
57211,17,9,1,19,1,16,2,17,18,10
22859,9,4,8,7,2,9,6,1,10,7
23266,15,19,0,16,1,12,17,17,17,15
23284,9,4,8,7,2,9,6,1,10,7
84059,18,1,1,16,16,0,2,17,17,18
128,17,9,15,16,17,11,0,10,17,17
55256,19,1,6,16,1,16,2,0,14,10
51094,17,9,1,16,12,11,0,10,0,17
79602,15,15,6,19,1,0,2,4,14,15
132,11,5,18,17,10,3,9,16,16,12
23394,14,6,1,15,13,11,15,14,14,16
22850,9,4,8,7,2,9,6,1,10,7
84890,7,5,11,10,14,13,8,7,2,5
83440,6,6,12,15,9,8,15,0,11,11
11047,14,3,19,18,7,1,15,5,1,10
158,18,1,6,8,9,1,5,0,1,18
159,0,9,1,2,12,11,0,10,0,17
121536,17,10,15,1,7,4,4,18,18,10
166,10,3,17,1,7,4,11,0,1,10
60312,17,9,1,19,1,11,2,4,14,10
4301,15,7,0,9,8,12,1,12,13,14
3899,6,1,12,4,6,8,5,4,9,1
27125,9,4,13,7,2,9,6,1,10,7
172,18,15,12,8,6,8,5,8,18,1
10939,9,4,8,7,12,9,6,1,10,7
54812,2,8,3,0,19,18,12,6,5,2
175,0,9,15,2,12,11,0,10,0,17
116987,10,3,19,1,15,1,11,0,1,13
60509,18,15,6,19,17,16,2,18,18,18
3267,10,10,19,1,15,1,11,0,3,13
55109,0,16,15,2,12,11,0,10,0,17
178,19,3,19,1,15,1,11,0,1,13
26523,9,16,13,7,12,9,6,1,10,7
27161,18,9,12,19,1,11,2,8,17,1
192669,10,3,19,18,15,1,11,0,1,13
192670,17,10,17,1,17,4,4,18,17,10
10554,11,2,18,0,0,5,9,6,2,0
56895,5,5,18,10,10,6,12,7,7,19
55326,9,4,8,7,2,9,6,1,10,7
8540,0,16,13,2,12,11,0,10,0,17
23287,6,8,7,14,9,8,5,13,9,11
57085,0,16,1,19,1,0,2,17,18,17
25909,9,4,8,7,12,9,6,1,10,7
191,14,6,17,15,8,1,15,8,1,13
10768,0,16,15,2,17,11,2,17,0,17
54806,18,19,5,19,3,8,17,8,11,1
10598,1,12,16,12,18,5,7,11,4,6
130872,6,8,3,8,19,8,14,13,7,5
9131,11,11,18,4,19,10,14,13,7,5
51390,9,4,8,2,12,11,0,10,0,17
9255,0,4,15,2,12,11,0,10,0,17
7965,18,15,12,8,9,8,5,8,9,18
9049,0,9,1,16,17,11,0,17,17,17
84962,17,10,19,1,15,4,4,5,14,10
204,9,4,8,7,2,9,6,1,10,7
50808,6,19,12,14,9,16,5,8,11,11
205,6,15,12,8,6,0,5,4,9,18
102157402,9,4,8,7,2,9,6,1,10,7
221264,15,7,0,9,8,1,1,12,13,14
11216,14,6,6,15,13,8,15,4,11,16
11215,9,4,8,7,2,9,6,1,10,7
9590,4,3,17,18,15,1,11,0,1,13
11214,9,4,8,7,2,9,6,1,10,7
8227,9,4,8,7,2,9,6,1,10,7
10270,18,19,12,14,6,8,5,8,9,1
26993,0,10,15,2,7,11,4,10,0,17
10142,17,10,15,2,7,4,4,18,18,17
56672,0,16,15,2,12,11,0,10,10,17
79647,0,10,15,2,12,11,0,10,0,17
55122,0,9,1,2,12,11,0,10,0,17
10327,10,3,5,18,7,19,11,4,3,13
231,17,9,15,2,1,11,0,10,18,17
8574,0,9,15,16,1,11,0,17,0,17
207,8,8,7,4,19,10,12,13,5,2
208,9,4,8,7,2,9,6,1,10,7
10000,9,4,8,7,2,9,6,1,10,7
64400,4,0,9,14,3,19,12,3,19,3
210,12,18,10,13,4,14,18,9,12,4
211,8,8,7,11,19,10,14,13,5,11
214,0,4,8,2,12,11,0,10,0,17
5832,0,4,13,2,12,11,0,10,0,17
217,9,16,13,7,2,9,6,1,10,7
224,9,16,13,7,12,9,6,1,10,7
7915,10,3,17,1,15,1,11,5,1,10
4329,17,9,1,16,1,11,17,4,18,15
501,4,0,5,14,3,19,19,3,3,3
223,18,15,6,19,9,0,17,4,9,15
226,19,19,12,19,6,0,5,8,17,15
79868,13,12,4,5,18,5,3,11,4,0
85365,0,9,1,16,1,11,2,17,17,17
10195,0,9,15,2,12,11,0,10,0,17
29880,14,6,12,15,6,8,15,4,11,1
79053,9,16,13,2,12,11,0,10,0,17
54890,18,1,6,8,6,16,2,17,18,15
84266,9,4,13,7,2,9,6,1,10,7
7840,15,0,0,9,8,19,1,12,3,14
57679,0,10,15,1,7,4,4,18,0,10
10189,17,9,15,2,17,11,0,10,17,17
262,9,4,13,7,2,9,6,1,10,7
267,16,17,2,6,13,7,16,14,6,16
9949,17,9,1,16,1,11,17,17,0,15
83607,9,4,8,7,2,9,6,1,10,7
196394,9,16,13,7,2,9,6,1,10,7
154810,10,19,17,18,7,4,17,8,17,13
51421,15,0,5,19,3,19,19,3,3,15
51321,9,4,8,7,2,9,6,1,10,7
201283,9,16,13,7,2,9,6,1,10,7
10393,3,2,16,17,0,5,7,6,16,2
51529,9,4,8,7,2,9,6,1,10,7
25847,10,10,19,1,7,4,4,5,14,10
25906,9,4,8,7,2,9,6,1,10,7
119504,0,9,6,16,1,11,0,10,17,17
29945,9,16,8,2,12,11,0,10,0,7
51433,0,16,15,2,1,11,0,10,0,17
51434,19,19,12,19,9,16,5,8,11,1
90806,9,16,13,7,2,9,6,1,10,7
284,17,9,1,19,17,0,17,17,18,17
287,0,1,1,19,1,16,2,18,17,17
288,9,4,8,7,2,9,6,1,10,7
63926,0,16,15,2,1,11,0,10,0,17
51479,9,4,8,7,2,9,6,1,10,7
54467,0,1,1,16,1,11,17,4,17,15
23141,9,4,8,7,2,9,6,1,10,7
57037,17,10,15,16,17,4,4,18,0,13
57763,19,15,6,19,6,16,17,4,17,18
55608,9,16,8,7,12,11,0,10,10,17
29123,18,15,12,8,16,8,5,0,9,15
23253,19,3,12,1,16,1,17,0,11,1
88455,6,8,7,14,3,8,19,13,11,11
81573,9,16,8,2,12,9,6,1,10,7
26057,18,9,1,19,1,12,17,17,17,15
22852,17,16,13,2,12,11,0,10,0,17
23243,9,4,8,2,2,9,6,1,10,7
147463,18,1,1,19,1,0,2,17,18,18
375248,18,1,17,19,9,16,2,0,17,15
57730,18,1,17,19,17,0,17,4,18,18
84832,19,15,6,8,6,0,17,4,14,18
400986,9,4,8,7,2,9,6,1,10,7
51239,17,1,1,19,1,0,17,4,14,15
157567,11,2,14,17,14,2,8,19,7,5
54851,15,3,7,9,8,13,1,12,13,14
57182,9,4,8,7,2,9,6,1,10,7
129138,14,6,17,15,17,4,15,17,1,10
22881,18,1,17,16,1,16,2,0,18,18
23294,3,2,16,17,14,18,8,16,16,8
124401,10,3,19,18,16,1,11,5,1,10
55139,17,1,1,19,17,0,2,4,17,15
54443,0,4,15,2,12,11,0,10,0,17
55129,6,8,7,8,9,8,14,13,9,11
121601,17,9,15,2,12,11,0,10,0,17
203859,6,8,7,8,9,8,14,13,11,11
196527,15,7,0,18,17,12,1,17,17,15
8125,19,19,1,19,1,0,2,8,3,15
10541,19,15,17,8,6,8,17,4,11,18
23520,17,9,1,2,17,11,4,17,17,17
81611,8,8,3,4,11,10,9,13,5,5
84168,6,15,12,4,9,8,14,13,11,11
118429,0,16,13,2,1,11,0,10,0,17
311,9,4,8,7,12,9,0,1,10,7
302,9,4,8,7,2,9,6,1,10,7
304,9,4,8,7,2,9,6,1,10,7
307,9,4,8,7,2,9,6,1,10,7
308,9,4,8,7,2,9,6,1,10,7
309,8,0,9,10,11,15,9,2,19,8
310,0,4,1,2,12,11,0,10,0,17
55435,17,10,15,2,12,4,4,18,0,17
164,0,4,8,2,12,11,0,10,0,17
8906,9,16,13,7,12,9,6,1,10,7
8907,10,10,17,18,7,4,4,18,14,10
8905,9,4,8,7,2,9,6,1,10,7
160,18,15,1,16,6,0,2,4,17,18
161,18,9,6,19,1,16,17,18,17,15
163,9,4,8,7,2,9,6,1,10,7
1173,17,9,1,2,1,11,0,10,0,17
1175,6,8,7,4,19,10,14,13,11,18
8546,14,6,5,15,13,19,15,3,11,16
8943,0,9,15,2,7,4,4,18,17,17
26985,8,8,14,10,10,3,12,6,2,2
10947,17,9,15,19,1,0,2,0,17,17
1176,19,19,12,14,9,16,17,0,11,1
