,0,1,2,3,4,5,6,7,8,9
8086,0,9,5,25,18,2,11,16,1,20
51166,20,0,22,3,4,11,4,28,27,18
195827,19,12,13,16,17,1,22,9,19,14
79719,8,9,5,25,18,2,17,6,29,20
22848,17,24,25,4,15,20,18,9,19,23
28971,29,8,26,24,12,16,12,27,21,27
14,2,20,7,23,7,3,9,0,4,24
16,0,9,11,25,6,2,7,7,12,1
132949,7,1,19,1,3,23,24,6,26,9
60496,13,19,28,9,25,15,5,13,20,3
10157,25,21,27,14,26,29,9,25,7,25
26574,10,21,4,5,14,0,22,26,18,5
18,24,9,19,25,18,13,24,6,1,29
23461,7,29,1,10,18,27,0,19,8,2
10351,2,20,7,23,9,3,26,20,24,24
22,7,13,5,25,6,13,11,24,1,20
10057,14,21,4,16,11,9,15,26,9,5
5825,26,16,29,22,3,19,15,26,26,9
5826,27,9,11,5,16,5,6,9,12,14
6059,3,24,21,4,0,2,17,7,19,4
23,0,13,5,25,6,13,11,7,23,20
10061,8,13,5,25,18,2,11,7,23,20
9619,22,13,5,25,18,2,11,7,1,20
25864,9,17,28,17,10,15,13,4,20,7
11057,2,22,25,16,17,21,17,16,23,14
10006,20,0,22,3,4,11,4,12,6,18
10152,11,27,10,13,8,8,29,3,17,10
25,0,10,11,0,0,20,7,12,4,21
3983,22,22,11,25,15,2,17,7,18,1
29,7,29,1,10,2,27,11,19,8,2
29777,17,14,20,7,26,9,28,14,22,25
30,18,11,9,18,13,10,10,23,3,16
10449,3,24,21,4,15,29,26,18,6,4
80724,8,0,22,3,4,11,4,28,6,18
34,24,9,19,1,18,2,24,24,1,29
36,2,20,7,23,9,3,26,20,19,24
37,21,23,24,20,25,17,28,1,14,26
23527,7,29,1,10,18,27,0,19,8,2
38,7,29,1,10,2,27,0,19,8,2
39,3,22,21,5,17,1,22,18,6,25
64746,17,24,21,4,17,29,9,18,19,4
91452,3,24,21,16,17,29,17,25,6,4
84320,7,29,1,10,2,27,0,19,8,2
65057,27,22,9,18,13,29,10,14,19,25
55331,8,9,11,25,6,13,11,7,1,1
22985,14,28,4,16,7,0,19,2,29,8
47,0,25,5,0,0,21,17,12,12,1
48,2,20,7,23,9,3,26,20,12,24
50,24,29,19,10,18,27,0,6,8,29
55856,24,29,19,1,18,27,24,24,8,29
10965,12,25,17,27,4,21,4,0,6,0
11332,24,2,5,5,0,2,11,6,1,14
10005,7,29,1,10,18,27,11,6,8,29
23597,12,10,17,27,23,5,2,0,12,6
51,19,2,13,5,0,12,16,17,16,21
52,12,11,9,27,13,10,2,0,23,6
53,12,25,17,0,6,20,7,0,23,1
2181,20,0,22,3,4,11,4,28,27,18
2182,7,29,1,10,2,27,0,19,8,2
79611,7,9,5,25,18,27,11,6,1,20
60,8,2,21,5,15,1,6,18,6,4
71,3,0,16,4,4,11,4,25,7,4
86,22,7,11,19,16,20,18,12,18,14
87,25,24,21,4,17,13,4,18,4,14
81,0,9,19,25,18,2,11,7,1,20
55860,21,5,16,7,26,9,28,25,7,25
10121,7,13,1,25,2,2,11,6,1,20
10120,8,2,5,0,6,13,17,7,1,20
10097,8,13,5,4,15,13,17,6,6,20
10096,16,18,3,20,25,26,1,5,13,13
64431,17,24,7,4,15,29,9,20,6,14
93973,27,2,25,5,15,20,6,9,23,14
91,27,11,17,18,13,21,4,0,23,1
92,8,22,5,0,17,21,17,16,12,1
93,3,21,25,14,14,0,19,25,6,25
97,22,7,11,19,16,13,18,7,18,14
98,27,2,9,18,13,10,18,25,3,16
161823,7,1,1,10,18,27,0,19,8,20
102,13,26,18,9,10,26,13,4,20,3
6868,19,12,13,21,24,12,16,17,16,28
8754,2,20,7,23,9,3,26,20,6,24
9510,9,14,20,12,29,14,23,15,9,19
11174,26,16,29,22,11,19,15,22,9,15
56999,19,12,14,8,21,24,21,17,5,28
92949,8,9,5,25,0,13,11,24,1,20
103,3,24,21,4,15,29,26,25,6,4
23536,21,5,16,6,22,9,8,1,22,12
116,0,13,5,25,0,13,11,7,1,1
118,8,2,5,5,0,2,17,9,1,14
120,24,13,19,1,3,23,24,24,26,29
166647,7,13,1,10,18,27,11,6,8,20
9289,0,10,25,0,17,5,7,16,4,1
57211,18,11,9,18,13,10,10,23,3,16
22859,24,1,19,1,3,23,24,24,26,29
23266,8,9,19,1,18,2,11,24,1,29
23284,27,25,9,27,13,5,2,12,4,21
84059,3,24,0,13,26,1,22,26,7,25
128,6,24,8,11,19,18,26,26,11,25
55256,10,6,2,20,27,17,3,10,25,22
51094,20,0,12,3,29,7,23,28,27,0
79602,24,28,19,1,7,13,24,2,29,8
132,22,13,11,25,6,13,6,9,12,23
23394,2,22,25,16,9,13,9,20,4,14
22850,17,24,25,4,15,1,26,20,19,4
84890,2,24,7,5,9,3,17,25,19,24
83440,19,12,13,21,24,12,16,17,16,28
11047,27,9,25,16,0,21,17,25,1,14
158,12,10,17,0,23,21,7,12,23,21
159,14,28,4,11,7,0,22,25,7,5
121536,7,29,1,10,2,27,0,19,8,29
166,18,11,9,18,13,10,10,23,3,16
60312,8,13,11,25,0,13,6,7,1,23
4301,1,17,28,17,10,15,27,13,20,17
3899,7,29,1,10,2,27,0,19,8,2
27125,0,9,5,25,6,2,17,16,1,20
172,8,9,5,25,18,13,6,7,1,20
10939,8,9,5,25,0,2,17,24,12,20
54812,3,25,21,16,17,29,19,18,23,21
175,20,0,22,3,4,11,4,28,27,18
116987,27,25,17,0,23,21,6,0,23,1
60509,3,21,21,27,17,5,2,25,7,6
3267,27,22,25,5,17,29,19,18,6,23
55109,13,17,24,20,10,26,27,4,20,3
178,8,13,5,25,18,21,17,7,1,20
26523,24,13,19,1,7,13,24,6,29,29
27161,6,12,27,8,11,18,4,14,23,25
192669,18,11,9,18,13,10,10,23,3,16
192670,3,22,21,4,15,13,26,25,19,4
10554,14,20,21,5,17,21,6,16,6,4
56894,8,13,5,25,18,13,11,7,1,14
56895,0,9,5,0,6,13,7,7,1,1
55326,27,11,11,5,13,20,22,25,23,14
8540,7,29,1,10,2,27,0,19,8,2
23287,24,1,19,1,3,23,24,24,26,29
57085,7,29,1,10,2,27,0,19,8,2
25909,7,29,1,10,2,27,0,19,8,2
191,9,14,27,20,1,18,3,22,22,22
10768,8,9,5,25,18,2,11,6,1,29
54806,6,23,20,29,1,18,23,26,14,12
10598,12,25,17,27,23,5,7,16,4,6
130872,24,9,19,25,0,13,24,6,29,8
9131,22,9,11,5,0,2,6,24,6,14
51390,8,9,5,25,18,13,17,7,1,20
9255,8,2,11,25,0,20,6,9,1,23
7965,8,22,25,5,15,29,26,18,19,1
9049,24,13,1,10,18,27,11,6,8,2
84962,14,22,5,5,15,23,22,24,26,14
204,7,29,1,10,2,27,0,19,8,2
50808,7,29,1,10,2,27,0,19,8,2
205,0,9,5,0,0,21,6,7,23,20
102157402,6,14,16,29,22,14,3,14,22,22
221264,17,23,16,7,26,9,9,14,7,26
11216,22,7,11,19,16,20,18,9,18,23
11215,24,28,4,1,7,0,24,2,29,8
9590,3,24,21,4,15,29,4,25,19,4
11214,3,24,21,4,17,29,9,18,7,4
8227,7,29,1,10,18,27,0,24,8,29
9472,2,20,7,23,9,3,26,20,12,24
10270,1,19,18,17,10,6,13,13,20,3
26993,2,20,25,4,15,3,17,20,23,14
10142,7,29,19,10,2,27,24,19,8,29
56672,3,22,21,4,0,21,4,9,6,1
79647,22,22,11,5,16,13,17,9,18,23
55122,0,25,17,0,23,5,7,16,12,21
10327,27,11,5,25,0,10,10,7,1,14
231,14,28,4,16,7,0,19,2,29,5
8574,2,20,21,23,9,29,26,18,6,24
207,3,22,21,14,17,29,9,18,7,4
208,10,20,7,23,11,25,3,20,24,12
10000,4,23,27,29,1,9,22,14,9,12
64400,17,22,21,4,15,29,6,18,6,4
210,8,22,21,5,15,20,4,18,19,1
211,8,13,1,25,18,13,11,7,1,20
214,27,22,11,4,0,29,6,16,6,1
5832,28,11,0,18,13,10,10,18,0,16
217,6,23,20,12,1,9,28,22,13,19
224,24,29,1,25,18,13,11,6,8,20
7915,24,13,19,10,18,13,11,24,1,20
4329,17,24,21,16,15,29,22,9,6,4
501,10,23,27,14,1,18,9,14,22,5
223,17,24,22,4,17,29,4,28,6,18
226,12,25,17,0,0,2,7,0,4,14
79868,4,20,25,23,9,25,22,0,24,24
85365,21,14,20,7,22,9,3,4,11,26
10195,25,10,11,27,17,5,6,0,18,21
29880,8,13,5,25,2,27,0,6,1,20
79053,25,24,22,14,14,0,4,28,19,18
54890,17,24,16,14,26,29,9,26,7,4
84266,7,29,19,10,18,27,0,6,8,29
7840,18,11,9,18,14,1,10,23,3,16
57679,20,0,22,3,4,11,2,12,4,18
10189,8,13,5,25,0,2,11,7,1,20
262,17,24,21,4,15,29,26,18,19,4
267,10,26,20,12,1,18,3,5,13,19
9949,0,9,5,25,6,13,6,7,1,20
83607,2,21,27,23,11,3,3,25,7,12
196394,14,28,4,16,7,0,19,26,18,8
154796,20,0,22,3,4,11,4,28,4,18
154810,7,29,1,10,18,27,0,19,8,2
51421,0,25,17,0,0,2,7,12,4,21
280,26,16,29,22,22,19,15,21,11,26
51321,12,25,17,27,23,5,2,0,12,6
201283,12,10,17,27,23,21,2,0,4,1
10393,1,19,28,17,10,15,27,13,28,17
51529,24,9,19,1,18,27,24,24,29,29
25847,0,25,17,0,6,5,7,12,4,1
25906,24,13,19,1,3,23,24,6,26,9
119504,10,21,27,29,11,9,9,1,3,25
29945,2,24,25,5,0,2,17,7,19,1
51433,7,29,1,10,2,27,0,19,8,2
51434,3,9,21,5,0,21,17,12,1,1
90806,7,29,1,10,2,27,0,19,8,2
284,17,24,7,23,9,29,9,20,7,24
287,2,20,7,23,9,3,26,26,19,24
288,25,22,27,14,17,1,9,25,19,4
63926,0,10,17,0,6,2,6,16,12,21
51479,23,4,15,26,5,4,25,11,15,11
54467,8,9,5,25,15,13,17,24,12,23
23141,14,28,4,11,17,0,19,2,29,8
57037,4,23,24,29,19,17,8,10,11,12
57763,8,9,5,5,0,2,6,16,1,20
55608,25,23,27,11,11,1,22,18,24,25
29123,2,20,5,25,0,3,6,7,6,14
23253,5,20,7,23,9,3,3,20,24,12
88455,2,25,21,16,15,3,17,16,23,24
81573,27,2,22,5,4,11,4,25,6,14
26057,24,13,1,10,18,13,24,6,1,20
22852,24,1,4,1,3,23,24,2,29,8
23243,7,13,1,10,2,13,11,6,8,2
147463,24,13,19,1,3,13,24,7,12,14
375248,17,22,21,4,15,21,17,9,19,14
57730,21,23,16,29,27,9,8,21,24,12
84832,19,12,13,21,24,24,21,17,5,28
400986,5,15,24,20,27,14,3,10,11,22
51239,7,29,1,10,2,27,0,6,8,2
157567,10,0,22,7,4,18,2,28,27,0
54851,22,7,11,19,16,20,18,6,18,23
57182,28,5,0,27,23,29,2,0,0,6
129138,28,11,0,27,13,10,10,18,0,16
22881,27,2,11,16,15,13,17,16,1,23
23294,0,25,5,0,6,2,6,7,4,1
124401,7,9,1,1,2,27,24,6,8,29
55139,24,13,19,1,18,13,24,24,1,29
54443,14,24,7,16,15,29,22,25,19,14
55129,11,8,10,28,8,8,20,29,17,10
121601,25,21,7,4,26,29,4,20,7,4
203859,0,25,17,25,6,21,7,7,4,21
196527,0,13,19,25,6,2,11,7,23,8
8125,18,11,9,18,13,10,10,23,3,16
10541,6,5,20,29,22,1,9,1,9,25
23520,3,24,21,4,17,1,26,25,6,4
81611,20,0,22,3,4,11,4,28,27,0
84168,0,9,5,25,18,2,11,7,1,29
118429,0,9,5,25,6,13,11,6,4,20
311,24,9,19,1,18,23,24,24,8,29
302,17,5,16,7,26,9,9,14,7,26
304,21,14,24,12,1,9,8,21,2,26
307,17,2,5,16,15,2,17,7,1,14
308,12,25,17,27,17,21,2,18,4,6
309,7,13,5,25,18,27,11,6,1,20
310,22,2,11,19,17,20,18,9,18,14
55435,8,2,5,5,0,2,6,6,19,14
164,8,9,5,25,15,2,17,7,1,20
8906,8,13,5,25,0,2,11,7,1,14
