,0,1,2,3,4,5,6,7,8,9
8086,58,91,55,42,5,98,51,35,36,31
51166,68,88,64,19,92,71,55,7,32,75
195827,11,75,34,18,93,1,58,45,62,57
79719,51,33,7,16,82,57,7,15,62,56
22848,74,96,24,18,61,30,7,1,62,98
28971,66,59,34,18,26,93,93,35,47,57
14,86,32,97,66,59,14,24,24,11,0
16,58,10,89,90,69,68,25,91,26,85
132949,68,94,12,19,35,3,55,7,32,61
60496,42,42,81,21,40,89,51,38,17,16
10157,32,79,3,21,37,12,51,40,31,93
26574,44,11,99,23,2,87,70,2,55,34
18,27,24,68,6,35,80,33,3,81,16
22,65,31,29,79,76,31,62,62,64,8
10057,26,88,1,58,49,3,35,64,34,74
5825,89,39,6,20,70,41,56,45,60,83
5826,26,88,34,58,34,43,35,84,62,92
6059,94,32,16,54,16,99,79,38,1,45
23,84,39,62,90,70,58,12,69,91,61
10061,51,14,7,16,82,57,7,98,7,56
25864,3,48,73,42,3,43,13,89,15,31
11057,93,87,60,3,97,4,61,22,99,91
10006,74,5,19,18,93,77,58,15,22,31
10152,84,71,24,4,4,30,98,69,47,57
25,91,96,6,90,61,57,7,69,42,7
3983,77,65,21,91,51,2,48,55,62,7
29,68,24,12,6,35,80,55,7,81,16
29777,82,45,3,31,11,43,10,38,52,76
30,21,4,42,12,78,76,5,19,51,32
10449,15,72,83,80,29,69,57,51,24,8
34,95,59,73,84,51,93,34,84,62,1
36,18,86,13,0,80,92,81,57,85,36
37,82,18,16,54,40,2,34,53,83,88
23527,41,71,64,58,4,77,55,1,91,61
38,4,14,64,4,61,58,8,69,7,59
39,64,78,50,71,73,70,88,11,63,85
64746,92,86,83,48,63,37,80,28,64,67
91452,17,72,83,73,17,13,47,68,70,65
84320,28,85,99,45,10,26,42,93,92,99
65057,74,19,54,20,93,1,58,45,62,57
55331,26,42,9,19,49,3,35,64,34,74
22985,99,3,54,26,14,11,56,58,60,11
47,70,61,75,61,33,29,99,30,53,3
48,84,96,64,92,49,23,31,26,72,49
50,51,14,7,16,82,57,7,98,7,56
55856,68,24,12,6,77,80,55,7,32,61
10965,1,29,78,32,28,35,74,54,69,44
11332,73,53,63,0,24,67,60,21,85,30
10005,66,5,48,20,51,44,51,45,0,97
23597,13,81,6,92,20,89,34,29,62,40
51,55,23,87,30,18,99,79,24,6,79
52,99,3,54,26,14,11,56,58,60,11
53,68,96,12,51,77,98,93,89,39,54
2181,41,5,6,90,47,77,48,55,63,49
2182,10,52,39,93,27,17,77,56,43,17
79611,37,32,75,48,0,95,0,82,10,94
60,66,1,81,84,51,98,51,29,39,31
71,41,78,36,92,77,30,48,1,47,1
86,92,98,52,56,91,73,42,32,92,27
87,65,86,52,0,63,20,9,80,76,95
81,70,70,83,78,45,92,24,32,37,96
55860,65,46,38,67,91,52,3,97,89,71
10121,20,51,58,35,32,60,26,23,28,14
10120,4,5,6,4,69,30,98,1,91,49
10097,84,33,7,92,82,57,7,98,47,1
10096,6,26,23,64,63,61,54,22,18,47
64431,21,93,60,38,54,31,37,16,51,35
93973,99,21,21,26,21,21,2,84,15,62
91,23,78,59,53,69,93,13,60,71,57
92,36,1,75,40,18,6,10,60,52,65
93,8,66,89,71,73,99,88,11,1,97
97,26,81,81,20,68,64,67,26,0,93
98,58,33,62,58,47,48,12,1,72,56
161823,2,30,69,24,2,9,64,12,65,68
102,11,74,62,11,93,1,58,35,47,58
6868,99,91,54,26,14,77,56,58,60,11
8754,90,28,42,15,8,13,76,9,41,90
9510,2,90,33,3,6,10,89,43,89,46
103,84,25,62,16,61,57,7,15,47,59
23536,32,45,75,54,16,35,36,40,31,58
118,48,53,22,57,80,86,24,50,97,67
120,4,39,6,92,73,77,31,11,63,24
166647,93,82,32,87,54,61,27,4,37,86
22859,4,25,21,58,51,93,93,46,3,85
23266,12,94,21,59,5,21,51,26,62,28
23284,1,57,3,32,9,90,39,67,25,48
84059,4,71,6,92,82,57,7,98,91,49
128,43,73,4,1,67,35,17,61,33,84
55256,24,62,11,41,85,34,90,88,23,15
51094,86,28,63,57,24,92,86,27,64,96
79602,45,38,70,37,41,24,32,79,20,20
132,99,3,54,26,14,11,56,58,60,11
23394,73,57,61,12,25,66,47,21,99,66
22850,49,79,76,10,90,75,29,95,35,82
84890,64,12,19,71,92,70,88,36,49,85
83440,1,1,41,94,95,63,26,13,27,47
11047,3,71,12,16,77,77,48,7,72,56
158,3,96,24,90,61,98,58,69,47,49
159,32,20,19,13,26,44,51,84,3,62
121536,89,19,34,2,5,1,58,45,39,83
166,68,39,12,6,35,80,55,75,81,61
60312,84,75,98,71,73,58,31,15,91,49
4301,99,39,54,20,14,11,56,45,62,83
27125,24,62,20,41,84,34,41,0,23,29
172,84,96,50,11,49,23,35,36,39,92
10939,42,42,1,19,49,71,28,20,17,75
54812,38,37,87,49,96,99,10,9,53,63
175,37,20,75,54,18,32,19,84,15,28
116987,16,8,23,77,32,35,26,10,24,13
60509,78,70,60,38,24,20,6,27,24,94
3267,86,18,58,48,96,78,40,82,53,53
55109,17,51,30,34,17,92,86,80,70,48
178,35,11,33,85,10,87,32,8,55,18
26523,84,78,24,59,69,48,48,11,47,31
27161,91,25,62,51,68,77,48,63,7,59
192669,55,40,69,72,52,25,80,65,74,78
192670,98,81,34,42,34,85,51,36,1,28
10554,31,78,81,54,12,35,19,60,28,97
56895,90,45,23,10,30,37,60,39,76,48
55326,34,8,94,48,54,16,76,51,99,79
8540,3,25,62,90,4,58,98,63,42,85
23287,60,13,71,66,28,16,54,25,6,63
57085,27,24,19,6,35,64,44,3,81,16
25909,24,62,42,41,85,34,41,0,23,15
191,31,48,19,2,5,44,67,84,0,93
10768,4,14,98,4,70,51,1,15,42,56
54806,34,51,41,12,28,6,65,77,6,41
10598,94,73,3,1,96,59,47,51,82,32
130872,68,24,12,6,35,80,55,3,81,16
9131,76,37,91,50,30,27,37,27,12,32
