,0,1,2,3,4,5,6,7,8,9
8086,20,50,65,1,57,53,17,11,58,43
51166,37,67,1,33,10,3,4,71,2,29
195827,1,75,87,20,58,42,47,42,64,69
79719,6,29,62,30,55,33,44,50,12,2
22848,24,12,28,69,51,68,57,49,11,12
28971,58,63,36,56,48,69,58,81,39,72
14,72,81,22,47,18,23,61,45,30,55
16,18,65,5,42,54,72,66,44,58,59
132949,10,0,6,18,45,51,43,49,82,23
60496,12,12,61,24,54,48,64,78,20,75
10157,70,87,5,2,34,47,88,14,73,82
26574,77,30,86,34,40,81,76,84,6,31
18,7,10,81,46,57,72,32,44,27,75
23461,60,60,76,53,61,37,74,1,37,38
22,23,68,3,52,3,36,63,41,8,57
10057,84,68,75,84,25,7,35,56,69,14
5825,6,83,63,77,31,33,51,32,17,79
5826,5,7,58,6,23,89,58,43,15,44
6059,31,83,2,38,31,26,63,14,89,71
23,55,45,83,87,27,26,49,22,67,77
10061,13,33,68,28,86,28,72,16,25,78
25864,66,89,44,57,65,74,13,35,74,84
11057,80,57,65,20,41,58,87,56,8,49
10006,24,12,64,39,51,56,56,71,82,45
10152,46,75,5,54,11,72,85,53,8,62
25,58,15,0,0,3,85,75,32,73,2
3983,41,20,12,2,53,1,0,73,49,1
29,65,55,1,33,44,88,48,48,2,45
29777,78,29,40,8,3,13,5,9,53,79
30,29,85,41,59,79,46,56,68,87,36
10449,5,9,15,86,37,2,59,46,70,79
80724,5,42,12,6,37,50,75,3,3,81
34,55,45,52,20,58,62,85,2,58,77
36,74,11,70,11,53,29,59,80,1,34
37,72,80,75,80,71,64,42,22,70,59
23527,1,10,81,79,11,5,66,2,64,25
38,19,7,40,11,53,9,88,3,44,81
39,10,53,61,8,42,27,67,19,27,83
64746,25,61,2,19,27,36,47,24,53,75
91452,11,40,1,33,50,57,11,26,35,66
84320,83,79,12,35,32,44,68,10,13,6
65057,11,14,43,4,22,18,9,48,0,52
55331,31,3,2,19,3,50,42,59,88,10
22985,29,85,41,59,79,46,36,68,87,28
47,81,55,88,82,51,56,48,71,28,29
48,83,68,85,79,25,62,35,31,69,59
50,55,75,65,52,27,26,85,41,64,59
55856,89,64,60,71,75,10,41,62,81,80
10965,21,5,29,10,70,66,22,18,56,78
11332,24,77,66,36,9,68,16,49,82,65
10005,47,20,24,2,13,47,19,47,49,24
23597,52,4,25,68,47,87,51,39,22,55
51,50,88,85,30,68,69,78,50,66,11
52,29,53,87,20,27,72,47,41,87,62
53,68,11,26,87,37,50,0,80,71,24
2181,23,15,38,68,16,9,79,59,89,44
2182,20,29,16,20,57,72,17,84,58,34
79611,7,53,11,12,42,76,8,78,50,83
60,76,49,81,59,11,32,56,68,51,61
71,20,50,72,1,2,53,17,11,47,40
86,8,38,39,84,4,87,28,82,17,14
87,41,4,40,2,81,9,59,14,71,81
81,16,19,54,65,20,52,31,30,45,58
55860,9,83,56,20,62,55,5,22,17,67
10121,74,75,70,49,52,62,51,10,19,69
10120,12,12,74,44,28,56,60,78,82,45
10097,32,72,75,74,47,63,68,61,16,70
10096,59,74,7,47,23,39,29,58,30,15
64431,9,62,81,39,63,48,47,63,7,83
93973,41,3,83,13,81,5,46,51,55,22
91,39,22,48,69,10,3,55,8,14,39
92,79,18,56,30,52,73,7,28,44,62
93,28,9,15,19,39,39,59,51,55,10
97,12,10,11,42,63,67,29,85,64,85
98,86,26,62,25,3,55,75,50,39,2
161823,6,65,40,20,81,82,0,2,53,62
102,47,20,24,2,13,9,19,47,33,24
6868,21,33,9,83,70,84,22,16,72,78
8754,55,20,83,87,27,26,49,72,58,34
9510,47,20,51,40,13,47,19,47,33,24
103,11,82,45,50,88,30,33,34,61,41
23536,50,30,62,0,40,32,2,52,66,61
118,83,37,15,47,67,87,42,46,80,22
120,88,3,2,70,53,40,3,73,22,18
166647,52,30,36,56,37,55,80,32,39,72
57211,60,60,76,53,61,37,74,1,37,38
22859,18,75,52,51,27,26,85,24,58,44
23266,76,49,18,18,38,32,83,2,7,63
23284,25,29,82,49,1,13,79,31,84,34
84059,12,8,74,16,36,48,50,78,20,46
128,8,45,52,51,31,26,63,51,7,10
55256,28,79,15,86,71,39,42,45,13,71
51094,36,21,36,87,47,42,3,14,26,72
79602,70,87,24,2,13,9,19,67,71,1
132,37,47,1,81,7,61,39,54,23,66
23394,6,21,51,38,1,64,0,14,44,17
22850,48,32,33,28,17,59,77,16,24,89
84890,10,34,84,18,45,56,82,76,82,46
83440,77,88,62,70,68,55,75,73,39,82
11047,7,10,7,46,4,67,29,85,18,42
158,10,67,11,78,44,48,60,49,28,45
159,23,35,11,39,63,38,28,83,51,57
121536,6,29,83,77,55,55,32,55,71,19
166,28,72,7,86,39,67,29,85,18,34
60312,3,43,78,9,74,83,9,57,23,60
4301,80,77,80,46,15,58,57,38,20,65
3899,76,49,18,21,38,32,83,63,7,61
27125,6,83,56,8,82,13,67,9,84,76
172,70,4,15,11,37,63,78,59,16,9
10939,9,10,11,74,40,72,5,41,66,83
54812,6,7,63,19,81,17,46,31,44,9
175,32,23,2,79,81,12,68,73,49,17
116987,1,38,87,87,58,36,2,2,53,44
60509,20,59,65,78,41,58,8,38,11,75
3267,53,43,17,27,74,15,4,37,61,52
55109,51,55,17,9,46,6,9,36,23,52
178,4,37,58,11,26,2,53,23,55,44
26523,5,42,47,11,3,33,10,31,73,81
27161,32,65,32,79,31,29,0,56,1,77
192669,1,38,52,51,58,34,79,56,69,59
192670,85,80,0,19,55,29,7,39,49,79
10554,8,45,26,68,27,36,23,73,77,77
56895,81,67,6,78,15,56,8,49,20,46
55326,30,31,55,26,64,30,4,70,54,64
8540,79,35,31,42,52,54,79,42,86,25
23287,70,4,5,38,47,5,0,31,70,79
57085,55,84,26,51,27,1,47,53,58,77
25909,86,88,5,56,24,89,88,43,1,31
191,18,35,16,42,11,13,79,9,64,19
10768,64,71,10,45,69,52,31,66,78,58
54806,60,86,76,53,61,37,74,1,37,38
10598,81,62,7,55,84,67,29,85,18,42
130872,86,41,21,56,68,69,75,81,60,11
9131,41,79,37,38,47,2,59,23,13,82
51390,60,60,19,41,0,21,18,1,34,53
9255,72,79,25,11,32,2,68,64,22,18
7965,84,78,39,84,25,7,28,82,40,14
9049,86,30,31,0,48,55,80,29,66,11
84962,9,24,87,42,27,13,47,44,64,83
204,77,1,82,6,34,64,2,55,26,76
50808,47,20,24,2,13,47,19,47,49,24
205,2,31,89,75,64,30,14,88,56,26
102157402,84,38,13,79,23,7,35,22,7,55
221264,8,78,64,39,25,27,28,82,7,57
11216,39,43,69,64,22,3,14,48,14,29
11215,18,15,13,51,31,89,79,73,19,19
9590,13,5,23,62,17,59,77,12,4,54
11214,61,58,10,45,69,68,1,66,79,25
8227,8,38,53,84,25,7,79,56,12,69
10270,47,20,24,2,13,9,26,47,33,24
26993,50,83,62,56,16,73,58,55,60,2
10142,29,84,80,42,42,46,67,68,87,36
56672,76,49,18,18,38,32,83,79,6,63
79647,7,10,83,74,11,77,66,42,53,75
55122,36,87,83,5,53,12,51,10,70,81
10327,5,37,15,80,18,39,42,60,70,55
231,32,15,13,49,77,85,7,32,26,17
8574,76,49,18,46,19,65,60,83,76,63
207,18,84,32,12,42,76,49,19,67,10
208,84,78,39,84,25,43,50,82,40,14
10000,78,70,56,15,58,20,63,2,12,61
64400,25,26,3,51,27,62,49,22,46,67
210,75,28,74,1,15,4,64,79,6,43
211,83,7,87,52,53,36,46,53,77,34
214,40,2,48,44,44,88,24,48,61,45
5832,60,86,76,53,61,37,74,1,37,38
217,85,3,47,0,37,2,80,64,70,18
224,55,61,5,51,40,26,51,53,32,72
7915,5,15,12,49,1,55,46,39,73,59
4329,8,75,27,19,26,73,63,56,16,17
501,59,11,26,5,37,63,78,59,70,9
223,7,85,65,78,15,4,8,44,27,75
226,73,55,55,81,89,0,9,71,35,37
79868,17,51,61,82,79,46,56,68,87,36
85365,88,15,40,13,53,73,10,31,12,1
10195,55,75,56,42,11,34,87,44,8,75
29880,85,72,58,5,82,50,68,64,49,71
79053,59,1,87,19,34,55,47,80,44,71
54890,85,79,12,5,37,64,0,55,65,71
84266,12,62,7,46,15,48,28,79,18,85
7840,78,70,56,79,29,62,63,59,26,17
57679,61,24,10,45,69,55,1,66,79,58
10189,37,52,60,32,7,10,39,57,85,50
262,74,21,3,5,67,63,59,72,26,18
267,74,61,63,40,81,44,0,55,88,24
9949,14,45,50,79,29,1,49,24,12,61
83607,18,75,87,51,42,34,47,41,64,22
196394,24,44,66,15,41,68,60,6,76,12
154810,69,59,6,14,45,83,60,37,20,40
51421,73,16,46,16,36,88,16,48,57,46
51321,72,74,59,67,18,23,78,0,30,15
201283,12,77,35,36,63,79,83,52,51,61
10393,26,52,72,32,2,60,82,62,47,50
51529,10,67,64,24,51,4,60,78,27,75
25847,10,85,64,44,79,48,48,17,28,46
25906,58,30,21,56,24,69,75,81,60,31
119504,70,88,62,70,68,44,76,67,66,82
29945,9,62,64,39,54,4,47,2,20,7
51433,81,34,74,44,89,51,60,49,28,45
51434,84,78,39,84,36,43,50,82,40,14
90806,43,20,24,68,13,47,19,47,73,24
284,70,26,47,13,26,82,49,3,32,6
287,79,38,53,84,25,7,35,9,69,17
288,79,78,39,84,25,54,35,20,40,36
63926,69,28,14,43,2,83,82,11,47,43
51479,25,10,7,19,63,73,23,61,53,67
54467,36,87,51,40,13,82,26,67,33,24
23141,86,41,21,25,68,85,58,50,3,2
57037,18,65,35,52,58,26,63,2,1,77
57763,35,14,89,7,50,18,38,70,61,66
55608,1,24,28,15,41,27,87,6,8,12
29123,86,88,5,6,71,33,2,50,32,2
23253,86,88,86,34,48,79,76,84,6,31
88455,52,29,35,74,63,38,63,53,71,31
81573,55,65,52,79,82,34,47,56,12,44
26057,82,30,62,34,40,81,49,84,53,31
22852,19,37,53,70,3,40,23,22,89,76
23243,25,62,80,8,11,13,5,42,8,25
147463,70,1,51,38,53,64,53,14,22,1
375248,31,4,11,54,62,36,47,42,89,71
57730,82,1,36,56,48,82,69,50,1,2
84832,9,77,35,36,63,79,67,79,51,83
400986,78,62,65,42,54,72,85,41,64,75
51239,75,35,16,34,43,81,75,84,6,31
157567,78,35,16,34,57,81,44,84,64,31
54851,60,60,76,53,61,37,74,1,37,38
57182,12,10,81,36,76,79,64,79,27,25
129138,84,78,39,84,36,43,50,82,40,14
22881,20,58,66,24,19,20,8,83,76,85
23294,18,84,41,59,67,54,36,13,87,28
124401,5,11,75,35,32,17,59,46,38,18
55139,43,20,24,2,53,47,19,10,32,1
54443,81,34,7,46,51,51,16,79,18,42
55129,24,77,66,24,19,56,8,83,76,65
121601,61,51,10,8,76,77,1,20,79,36
203859,6,7,75,40,1,89,68,3,73,1
196527,47,20,51,2,13,5,19,72,33,1
8125,9,62,81,39,54,20,64,2,6,42
10541,23,35,83,20,58,13,87,41,8,59
23520,61,71,10,45,69,52,1,66,79,58
81611,76,49,50,39,38,32,83,63,67,61
84168,42,26,31,30,47,87,53,46,3,22
118429,54,88,21,25,48,85,75,29,60,11
311,9,35,16,42,57,42,5,44,64,57
302,6,37,47,38,58,34,88,42,26,9
304,19,72,15,5,1,64,10,5,16,10
307,0,59,6,69,28,3,8,38,2,45
308,8,38,53,84,25,7,35,82,69,14
309,12,70,35,21,38,38,28,83,76,65
310,54,88,21,25,24,85,58,81,39,11
55435,28,81,59,80,23,23,45,58,22,55
164,19,21,3,54,81,72,88,53,89,44
8906,32,4,25,86,3,2,44,14,70,9
8907,88,79,12,35,37,17,69,9,13,18
8905,45,69,67,12,65,76,85,77,74,84
160,40,55,64,82,51,16,48,71,28,7
161,17,84,61,36,9,54,67,20,84,36
163,65,2,72,27,10,45,4,8,14,0
1173,53,43,69,26,64,15,25,33,5,64
1175,24,59,17,82,9,56,8,49,82,46
8546,7,10,18,39,63,32,83,79,27,25
8943,77,37,40,47,1,39,2,3,22,32
26985,70,21,24,68,1,82,3,5,26,1
10947,76,70,50,77,6,36,79,2,53,69
1176,9,10,27,20,52,38,62,28,53,62
10239,25,35,87,74,52,79,5,28,64,70
23431,10,10,74,24,15,27,8,78,20,85
9179,43,21,82,38,1,9,26,5,26,1
11154,22,58,32,51,65,76,5,77,84,84
55745,7,75,15,8,15,54,47,20,53,44
317,75,49,18,39,38,48,83,2,6,83
321,7,85,41,39,79,4,56,78,87,83
322,25,11,11,54,11,26,79,5,86,9
323,7,57,87,52,6,72,85,56,64,44
324,70,17,40,68,26,82,88,59,73,84
327,12,53,61,78,54,4,67,78,27,25
328,9,84,27,59,54,54,47,13,87,83
51107,9,80,82,74,58,42,66,19,80,71
8539,12,61,22,55,18,41,29,85,18,85
51074,18,65,75,8,11,77,70,19,67,44
333,7,57,81,39,63,42,47,2,53,57
334,39,44,28,69,10,35,57,38,11,39
57136,88,83,3,70,34,50,10,80,71,67
348,5,68,5,79,76,77,46,13,67,62
23780,88,15,3,2,16,47,10,10,73,13
79135,81,0,43,33,44,51,43,76,62,60
139322,36,4,42,19,39,17,69,61,38,9
84334,72,29,40,68,67,89,79,23,3,79
351,65,28,14,18,45,16,39,26,82,46
10513,47,21,51,13,53,1,10,55,46,1
26060,1,45,58,79,55,12,46,61,71,82
55198,50,30,16,21,6,26,0,84,53,44
353,86,30,31,0,24,12,58,32,39,2
54840,47,20,24,2,13,47,26,47,33,1
9716,47,21,58,13,81,9,19,67,77,1
372,1,75,27,42,11,13,79,2,53,69
375,83,68,82,54,82,73,10,41,26,70
377,40,76,61,82,28,0,48,71,2,29
378,47,20,24,2,13,9,19,14,33,24
382,53,13,46,16,89,88,24,48,57,37
55738,75,35,16,34,57,20,16,84,6,40
84364,47,20,87,2,13,44,19,47,77,24
26286,68,20,51,2,3,1,26,39,33,24
10565,44,79,37,86,37,17,68,64,1,1
10564,20,35,16,34,57,72,17,84,53,44
57221,10,12,17,82,28,48,48,71,20,45
27236,22,25,44,12,65,76,13,35,74,84
384,39,53,28,69,10,56,57,38,11,12
55082,4,83,5,54,62,13,78,61,44,77
94134,44,79,25,6,37,64,0,80,13,18
55114,9,85,41,82,51,4,56,71,27,46
57584,44,9,42,56,29,64,23,46,55,55
23092,83,57,47,54,31,36,59,2,53,19
79822,1,84,27,51,42,26,85,41,67,28
9411,59,74,59,80,62,39,61,45,15,15
9743,32,42,53,54,67,77,88,53,88,22
