,0,1,2,3,4,5,6,7,8,9
8086,14,8,20,21,20,17,15,22,31,34
51166,27,30,14,39,4,0,2,16,35,5
195827,30,29,1,3,8,1,4,33,1,9
79719,6,23,19,18,5,2,7,37,8,3
22848,2,39,17,9,30,4,0,26,39,3
28971,36,28,1,3,35,32,15,1,29,1
14,16,33,19,30,38,21,8,7,14,13
16,26,21,3,33,2,18,22,15,16,8
132949,1,13,27,4,30,13,38,34,18,15
60496,12,9,33,39,10,6,32,30,19,10
10157,6,8,27,0,0,39,0,20,9,3
26574,0,37,30,20,1,36,1,2,33,18
18,36,37,1,7,17,32,31,33,7,19
23461,5,26,11,15,32,29,13,0,0,26
10351,17,1,21,36,1,36,21,9,33,39
22,31,25,11,15,25,26,16,31,1,9
10057,24,8,25,8,19,38,36,6,13,25
5825,11,27,4,12,10,9,25,30,6,31
5826,22,38,38,7,3,11,29,13,36,4
6059,17,1,13,36,7,33,21,2,24,0
23,10,15,5,26,33,8,9,18,27,16
10061,38,24,9,31,37,20,28,29,37,36
9619,29,37,21,20,17,34,1,38,33,39
25864,2,23,16,6,39,39,3,37,5,32
11057,36,11,21,20,36,34,31,1,23,37
10006,17,1,13,36,7,33,21,2,24,0
10152,39,0,3,32,20,19,23,22,36,34
25,17,1,13,36,7,33,21,2,33,18
3983,0,37,21,7,17,36,1,9,33,18
29,28,2,19,4,5,4,5,16,26,29
29777,17,1,13,36,7,33,21,2,24,0
30,37,21,17,16,14,2,0,20,30,34
10449,39,11,21,3,36,32,4,1,7,6
80724,29,37,23,1,1,34,31,33,7,39
34,29,18,21,20,1,36,1,9,33,39
36,29,18,35,3,27,11,31,13,2,27
37,33,8,16,18,22,2,20,37,5,32
23527,36,18,35,1,36,34,31,9,7,39
38,29,18,30,20,17,34,1,9,7,18
39,33,26,27,35,22,16,30,26,18,24
64746,14,16,17,17,35,27,15,3,30,32
91452,17,1,13,36,7,33,21,2,24,0
84320,36,11,1,3,36,32,4,1,32,1
65057,29,18,30,20,27,34,1,9,7,18
55331,23,22,10,34,31,20,18,23,20,23
22985,17,37,30,20,1,33,21,9,33,18
47,2,0,19,18,5,39,0,25,9,32
48,13,29,23,3,22,27,10,3,29,19
50,32,30,0,6,30,4,14,17,26,17
55856,1,0,20,17,28,5,16,3,18,35
10965,14,5,12,0,22,2,20,22,31,3
11332,36,35,22,14,36,12,12,1,29,6
10005,17,1,21,20,1,33,21,2,33,0
23597,18,35,23,3,35,26,13,19,31,6
51,39,39,15,17,22,16,12,22,32,30
52,29,37,13,7,1,36,1,9,33,39
53,36,31,22,14,28,19,15,1,32,6
2181,14,31,3,33,2,18,22,15,16,8
2182,3,3,16,25,30,5,20,32,31,17
79611,0,1,30,36,1,33,21,9,33,18
60,1,0,20,30,14,14,16,7,10,15
