	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
6416	0.01834677425872269	0.036774777643861646	0.02054286126213875	0.07469750488763402	0.060981553612810706	0.01203401101505522	0.030702910139150615	0.012562229008439802	0.049480319392829056	0.048277726649023196	0.04838457786896713	0.007482573303031726	0.037424958262021704	0.042005121598892664	0.06772405057807247	0.034786602118989075	0.07903109206446646	0.03146848950701942	0.08591286497765663	0.03461136481802011	0.021862803755853772	0.040992393786804505	0.003869848727603888	0.031712474977132754	0.029079175968268707	0.022340609999910107	0.03280661844568716	0.019662913230519902	0.032903745832928974	0.057983183726458866	0.02192008532417005	0.019465579911853898	0.026880697754280234	0.07906916295843898	0.010233948165597091	0.07466483453266169	0.10883774793187202	0.06321663692254069	0.005691858779933462	0.03269762760529213	0.025150337787640444	0.049529213318615185	0.023842279687473412	0.06548555654478251	0.03370104736150127	0.039225261183126726	0.008215849526266835	0.04266550820270094	0.08339174772007613	0.047071380479431706	0.035228883576350636	0.03182193820677252	0.03937983185249615	0.0029262116677343185	0.04983694288061812	0.09705614541020322	0.04500686215789152	0.05714688176758938	0.034447492601722585	0.0035630793190409866	0.012596074055038107	0.05831544959948298	0.026668933456677736	0.01699917944731247	0.014102085920862536	0.006326452728066677	0.0032683226174211734	0.003584942632367915	0.0757868563264383	0.03661301435440755	0.011859175949654029	0.04999067223220526	0.047029855067007	0.029241149274738323	0.06474084929515492
9043	0.07870941032290361	0.01089586108587517	0.011141163464000065	0.04309573888149498	0.0012229526519084795	0.012400042447309693	0.03111674053313901	0.045132202600213236	0.036627706575378186	0.07126078871317787	0.029529613141703354	0.030845539017829954	0.033709297382974394	0.06762702832174211	0.01695134218525789	0.03585104477378925	0.03383297327275266	0.024206589766108046	0.012223437903437195	0.07617562034443107	0.012030413099939253	0.04517093193328376	0.10474101177423566	0.02636306841041519	0.042177127168672175	0.034615500621982376	0.014080704368202732	0.0407196977084212	0.012227952575257342	0.029568223211791433	0.015971260371649657	0.021941111020719613	0.026275660059699772	0.07375043719206249	0.03505088818233243	0.030973836523365564	0.09658096164925326	0.04340497430661247	0.03501391635716975	0.03833055096479275	0.03645410754160021	0.012943819688084912	0.0006981729826683984	0.021074023962549572	0.03857713391550578	0.06367123840329719	0.03793089674570514	0.06581265492858376	0.07458208950963793	0.02245435889764148	0.032399794077938894	0.03767802315956528	0.03307154543297472	0.024765868683439347	0.01609098105368873	0.0182550145815377	0.03676893846828509	0.035044641248546185	0.02665996855457214	0.02089573229573049	0.003563628828625134	0.01582198271425125	0.010945049098697276	0.04324823315016091	0.008327160101058953	0.02272373839290764	0.027230702635467164	0.02000109669154508	0.05166755436409131	0.023948253270003703	0.021720075255397583	0.03542528691381467	0.0456854386202303	0.057483302230356186	0.022969633657866764
207	0.02668079782540221	0.043965392602831645	0.11792920269771506	0.031315379769751545	0.006434277357342053	0.055920283394659716	0.021038660519281552	0.026329729142282036	0.03269366129445883	0.04835511602058027	0.03440918982373555	0.026945882968561083	0.05671377163535511	0.040121765493561064	0.012213713185557426	0.03543111624550748	0.1154967257677069	0.002009626853454624	0.06473930871512559	0.0763035074512759	0.017722440043790203	0.009387750189918737	0.03793945989736693	0.10560030361128417	0.06288321928098557	0.05424936206525196	0.022615231817992323	0.05017880880798121	0.04062643302378438	0.04077987720939143	0.07478253190287915	0.06703062655825918	0.04519640803359825	0.03899664954881962	0.05320515011068398	0.03823908392278557	0.027183572269927295	0.01249994976041046	0.0034511119713807365	0.05758695227927892	0.015189910671731815	0.004882853328589834	0.1253229633652227	0.039279522867056445	0.05792426655154972	0.06150951940995422	0.04890703503422161	0.04244573576119928	0.04017805761290531	0.051424189925596595	0.02722443222118934	0.02030847976101379	0.09801653932237159	0.022841571504911617	0.051048238859648085	0.053202179311033514	0.002816420256749408	0.04328729955670159	0.0408498067948286	0.04831212238967292	0.05475079228671843	0.05123524535532104	0.041055576940131136	0.02044626438799831	0.026810693060296736	0.023286450149049884	0.07428694516341264	0.03807287048519202	0.018428593022229836	0.006979292751942685	0.03817233139521602	0.008680279144473604	0.07147856944056255	0.06713833220466386	0.0031647112199261716
409	0.07638878991132883	0.014462564262903696	0.00915004882578177	0.038860223498247054	0.026627927236996564	0.03352104946043235	0.035608166887797506	0.012948625268216244	0.028762972337231	0.04094936903310925	0.0030258030918908154	0.07774461875740561	0.05295896957007237	0.06549279390887824	0.013030477090605572	0.01986196973801073	0.050931253466919665	0.027405923097348846	0.04264235956546608	0.03620249278989143	0.016195059752112974	0.03282947649000549	0.10391126234941404	0.004354378602446509	0.06361606600382877	0.06054816054180271	0.0020971985994735565	0.026517577216522276	0.024643886492711313	0.048396690716067246	0.06943095230415851	0.014083955273384989	0.06511365575284137	0.02390986039249918	0.03263240572265258	0.08853014413227603	0.10727633274995525	0.05971319663224564	0.013563027198497626	0.013246657377642088	0.014863777392825614	0.034022953213442786	0.002353262309765142	0.007215557488711505	0.045411929938875564	0.031675023263755625	0.032471345829956005	0.06006831409860629	0.043991821541175306	0.008964769411258011	0.0045396201154388974	0.062366334300311854	0.016172936661752454	0.06383021727149746	0.0022204278186903396	0.06756831027770423	0.033695423489802624	0.022492647014449987	0.045805914520638966	0.04005172647389919	0.055011859593977405	0.002265749970600046	0.021809073079625936	0.030247875733287972	0.006275817059646774	0.02709213128652004	0.013841538002838877	0.029537271016241352	0.03633893316949421	0.016023950288270316	0.005208105128360951	0.022501193299943736	0.027843651226197988	0.030842611493908063	0.0025036125002166824
10746	0.024959245172594964	0.07313266981530242	0.0647802797701908	0.06606253713460192	0.04069094220486662	0.05267483803778767	0.07724981397780284	0.09720805910036424	0.04235563975661169	0.01858617017914137	0.07586426203486239	0.024393940041771582	0.06834451528554307	0.03980668460024044	0.03153929837695377	0.07385391630243637	0.06670299670820792	0.057881753958957685	0.05877261817948324	0.06763384468720342	0.015636849338330955	0.016147990275752967	0.0035960590338538602	0.032491257073117515	0.04520659440699545	0.013483873812534143	0.022556430219658658	0.04234353681796909	0.020962371866498415	0.019544446133448558	0.06759648597230504	0.07070476956997161	0.05926480517999263	0.02787492553729761	0.002268707110151054	0.04593756141851213	0.05097482633401718	0.06520876591915652	0.03767301256682647	0.055822511043925035	0.01788819022130864	0.03794959965309851	0.030710482468856777	0.030715133706819785	0.031665356344737355	0.014333430053136559	0.02837673640781431	0.011316160759918276	0.0515531139163672	0.07121771402682764	0.05609098672161745	0.07849359001543572	0.04426633152943131	0.05925246631512166	0.04610017819453828	0.04273232737677391	0.08496231953933191	0.05311734247789241	0.022865350223893507	0.012347895841290039	0.022025080602634167	0.0512636701003652	0.02791584834098799	0.03883221004801543	0.030401877425854026	0.012733599061483485	0.01593301540819443	0.02440495666562721	0.047497411696441054	0.03378504410710768	0.04644587960934801	0.016862732789714167	0.019269008658047475	0.04813402416393735	0.008885191411447214
4214	0.0655201411611891	0.04792063507521985	0.040575068013968284	0.05458240950019487	0.0645197314376795	0.0155171657721697	0.06841154461108967	0.07375248803971497	0.0449860297963193	0.04918659208210154	0.07818614553824883	0.0198109812906393	0.029510988416877326	0.018371446748840264	0.0019022197028635787	0.06211918628421574	0.029328214204217884	0.026228660695725527	0.052112296433362605	0.03946164872828304	0.030735898107670512	0.013436860041439647	0.024935294050259425	0.08110534236376969	0.04969982580198922	0.033298196151350434	0.03378809457299543	0.05309630549617983	0.04302202190155969	0.0493487765890402	0.050725333131709155	0.03535574571865149	0.025689496310521157	0.018525407787043504	0.047831902333074515	0.054571580827080114	0.029331463418724165	0.05531394688336647	0.010064799112324462	0.06702801259623928	0.010963756101199599	0.04523761041263986	0.024747444582047234	0.07282858054116882	0.056154977875994425	0.0459581227832418	0.011304251659531127	0.06316530465053476	0.07569598259817954	0.038110511933901706	0.049645024233582295	0.04903433666975187	0.06468393294804424	0.017912836650734846	0.04932813716162597	0.03466987032866306	0.023784995167121376	0.05123513320295003	0.027736192783796992	0.04197973995574919	0.01293362270346891	0.008403602476507427	0.027344911899524538	0.025780064248774298	0.043709549242264265	0.0022867415188164843	0.002775425419675833	0.05356316350479958	0.03256177045917647	0.00328975425160116	0.07500612806915209	0.009846282497826453	0.05076224878302353	0.047290468506129266	0.07533089328968494
5599	0.054555861187310886	0.02158419861099454	0.05175916253488546	0.05482635032491278	0.00647914463453953	0.02241681497014224	0.03830131758512317	0.07323992900191069	0.06019777740359059	0.06206726363864344	0.04481242815011425	0.027082469774912233	0.0434388597761089	0.06002857464353886	0.02163921370807992	0.020164159903267587	0.026590245404199943	0.0005718573668773566	0.013040847196626857	0.0794026935471617	0.019881824669100844	0.061341104740986925	0.06824664823846918	0.02332249030708956	0.014313116670093553	0.0403792784488183	0.015158057192405512	0.06069562758623795	0.02893924271096064	0.06073342559878573	0.06778031830713979	0.03392219454745517	0.009138840845201212	0.025821781957694797	0.05726021191819013	0.035910193951995455	0.049754813180147586	0.079467437023497	0.026289687466633658	0.031291218393458685	0.03462061135591523	0.061052906301051854	0.06356826195525757	0.03919088619479701	0.043503854783368094	0.03479292384851046	0.056316213190125204	0.016683442684096154	0.05981596646889958	0.0016210561978445767	0.03535530536806314	0.038673513868410656	0.06536779407077217	0.03820824566713565	0.03229870742578014	0.028972211427275074	0.05674051978404349	0.04497271262764269	0.017605261845275277	0.03526516006297907	0.036314160379095205	0.0021342506750662155	0.00569642821983572	0.00944100263771505	0.014590872528225211	0.028751795386194393	0.025066626793827915	0.026691813916189144	0.04885652309331084	0.010877729556251539	0.010342871396975073	0.04347278718440136	0.023794981036760945	0.0006784058229671315	0.00409784328248605
83737	0.030818593833577216	0.08481782365089147	0.08689361829770144	0.013519661690485546	0.02191656445891112	0.011792756741888379	0.06938932147226382	0.033882105687744045	0.030650214790162222	0.049691556105623425	0.05269235471469293	0.05986913135184347	0.03785456996270559	0.03316127614334077	0.017466646333774958	0.04407316892697124	0.05171648495408405	0.04814883161047705	0.051014218416974594	0.02204523317888332	0.022851900165378906	0.01084095488564909	0.05020068470042124	0.0346744923282016	0.044125457984480546	0.05695852068250507	0.018856361291040083	0.052731675529325076	0.04175549496789661	0.05685134919461644	0.05384688546729225	0.0227303276730355	0.028733013371913616	0.04521836463954491	0.08229794882055497	0.052397310112989384	0.047712670662929876	0.0018770854801882563	0.006248552241084409	0.059779467179331275	0.011434082268257956	0.018891541073193022	0.016127734004744158	0.05485849265139883	0.017272861911764564	0.09426550242614874	0.05995594733827977	0.060068267581240446	0.009626594956934456	0.048618183967234774	0.032736899257325036	0.06310414068422968	0.04835767455447769	0.05998172525855337	0.06297672228344109	0.02677446071431408	0.04579053993418489	0.034962354494820526	0.017232946996728706	0.03005546701817355	0.0024944093507446065	0.01988654072495854	0.02325249026823488	0.03650987602527939	0.02569575692766746	0.03120631840928195	0.00855309163747224	0.054217105012290545	0.026640776152166378	0.014383044819531267	0.045109942027437386	0.03116013221133425	0.009609217801441798	0.023603178167286642	0.03937945231906521
5601	0.026047486048007763	0.07887292766248814	0.057372720438329236	0.05168546500933229	0.06244175305587097	0.03969258620819818	0.03344077221028478	0.01160982808381476	0.06357496776531443	0.02061533196920827	0.03606570349775444	0.06687746392275447	0.031801624020951	0.028471873582074057	0.006044497459894387	0.03234590682141528	0.05405250405192453	0.037595335659040066	0.07651160998376082	0.07718103062488034	0.02100632254998059	0.05780796974864955	0.05014227076139852	0.03023651401208319	0.03747055831710888	0.05643831788442781	0.039576410111901744	0.024698448206194438	0.02859484699912956	0.02596993180247318	0.07006242692129308	0.02878265182947672	0.012199741664409139	0.007897575422802044	0.0829000744392578	0.07124363878567781	0.04835223394785794	0.028983358786382907	0.0076184313358312866	0.043725159218944	0.016521268764874864	0.06122888645241792	0.034475858443575216	0.015056243964159109	0.014314823052424215	0.04929401189853444	0.02693479747034494	0.021681392425026372	0.022371467333437298	0.04340345131040612	0.04168028064007569	0.05501887211879381	0.07454440596127959	0.026851801677664093	0.04724954168389856	0.0846990047087959	0.015473520474637221	0.010071534247549922	0.008561291753079922	0.032984872993827775	0.022192859556407096	0.061876015065947816	0.010766779820638093	0.034024176915509824	0.005299474532592906	0.015722508390930198	0.03941275243186868	0.007536819325097745	0.07687968261383023	0.008167299980064595	0.06501892538879678	0.04175422722881815	0.04768899905929789	0.05174607577210434	0.04791112658717192
1432	0.0768948213593703	0.002749221282863869	0.011716826041499989	0.01794897103863505	0.025769261027621018	0.008596551986333377	0.05736313182906801	0.02840020579471044	0.03933046541176469	0.09842008835394303	0.04436805394805722	0.05576183956095187	0.05262228178152941	0.04270273717737182	0.0180265622974892	0.016098702473734093	0.007564618542482854	0.01732876032181197	0.03006982031606332	0.022938746513939266	0.04656078636906976	0.0401767767543053	0.02389945004353662	0.027692125494578886	0.02630144450026273	0.007237911071166089	0.009348250489836235	0.04371672115155842	0.03889238155431147	0.02816921584751839	0.017264341875037253	0.008827343913866697	0.05439016287877165	0.04543483796975061	0.04102168413090791	0.017599119339838834	0.054988840154463085	0.06350487354057895	0.013309773202706005	0.03957307493466687	0.017153346925593158	0.021017781440509916	0.028658836673628337	0.028856801243067963	0.028263960306180672	0.04147528679061959	0.037806142863272246	0.05056785851421302	0.039220032363431974	0.002864150067675312	0.039360242274893334	0.04583667327995228	0.030512769012684796	0.08675922950395434	0.019165791503205305	0.03573115539571339	0.057061510208538405	0.026947817379590563	0.0033326279480067026	0.02336918756745036	0.035003097965443125	0.008514284534163995	0.014160596685435243	0.02051151223522522	0.002456754282403006	0.037442710681081695	0.012957383241936717	0.003841588476080639	0.04759269232041996	0.015306560983005719	0.07410457320381932	0.009163028520537261	0.009824480066003182	0.0635845096983777	0.008945388473735627
