,0,1,2,3,4,5,6,7,8,9
8086,0,3,9,14,0,13,14,4,6,0
51166,14,6,19,3,8,18,1,8,15,2
195827,3,19,18,10,10,17,0,14,7,11
79719,11,17,7,7,5,8,13,1,4,1
22848,4,19,4,7,9,9,6,18,19,5
28971,14,18,17,3,1,1,15,1,15,18
14,17,2,18,0,9,17,0,19,7,14
16,14,17,17,7,13,19,15,9,12,2
132949,4,19,0,10,9,18,0,18,7,14
60496,3,19,0,0,9,9,3,18,7,5
10157,5,2,5,0,19,17,3,19,0,5
26574,0,3,9,14,0,13,14,4,6,0
18,0,3,9,14,0,13,0,14,7,11
22,0,3,9,14,0,13,14,14,6,0
10057,5,12,7,8,9,1,1,1,19,13
5825,0,3,9,14,0,13,14,4,6,0
5826,3,19,18,10,15,17,0,18,7,5
6059,17,2,13,0,19,17,17,19,0,14
23,3,2,18,0,19,17,0,19,7,11
10061,5,12,2,10,9,5,3,11,19,5
25864,3,3,0,14,10,13,0,14,7,11
11057,11,18,7,7,8,8,1,17,4,18
10006,7,15,11,4,16,11,2,2,13,3
10152,3,3,0,0,0,17,0,14,7,11
25,3,19,0,10,15,17,0,11,7,11
3983,9,12,2,8,15,5,15,8,18,5
29,3,2,18,0,15,17,0,19,7,13
29777,3,2,18,0,10,17,0,19,0,13
30,4,19,18,0,15,13,0,18,7,13
10449,5,12,5,2,9,9,3,18,19,5
34,4,19,0,10,9,17,0,18,7,5
36,0,3,9,14,0,13,14,4,6,0
37,1,15,6,19,7,11,2,10,5,8
23527,3,19,0,0,10,17,0,14,7,11
38,4,19,18,0,9,9,6,18,18,5
39,14,1,17,2,1,1,13,15,15,2
64746,5,8,2,10,15,5,3,11,7,5
91452,8,15,19,15,14,12,2,7,13,9
84320,4,2,18,8,19,17,0,19,3,14
65057,0,3,9,14,0,13,14,4,6,0
55331,17,2,13,10,19,0,17,19,0,14
22985,3,19,18,14,10,13,0,14,7,0
47,3,3,0,14,0,13,14,4,6,13
48,5,18,7,2,15,18,3,18,19,5
50,3,3,9,14,10,17,0,4,7,11
55856,13,1,3,3,12,6,15,0,2,12
