,0,1,2,3,4,5,6,7,8,9
8086,24,36,38,13,18,14,23,30,46,1
51166,18,30,38,8,18,41,23,2,46,1
195827,8,6,22,13,22,14,23,23,13,28
79719,16,37,22,17,42,14,41,22,46,4
22848,16,22,13,8,33,42,16,49,20,4
28971,3,16,5,24,28,28,48,28,6,45
14,36,39,10,23,40,40,36,14,21,13
16,40,8,16,3,4,37,3,17,25,30
132949,5,21,17,1,13,9,19,24,9,22
60496,42,49,8,2,39,11,46,34,28,27
10157,4,27,25,49,21,5,32,46,16,7
26574,12,25,4,6,0,14,41,8,32,43
18,12,1,22,28,14,14,4,22,46,1
23461,26,36,24,13,45,17,30,22,13,16
22,26,37,20,8,12,7,30,35,19,47
10057,8,45,28,6,37,3,0,40,32,28
5825,10,15,30,40,10,39,1,12,18,43
5826,4,27,25,49,21,5,32,46,16,7
6059,8,18,28,17,37,3,14,29,0,49
23,18,25,9,30,14,41,18,39,26,26
10061,16,15,30,40,46,39,42,2,47,43
25864,4,19,15,13,17,22,23,8,26,18
11057,43,41,23,42,10,44,49,17,19,14
10006,29,13,5,39,28,1,37,42,5,23
10152,22,48,26,14,27,34,13,13,43,15
25,33,2,13,13,33,17,20,44,46,40
3983,24,27,4,49,0,5,18,8,26,3
29,43,42,46,3,8,8,44,21,22,8
29777,15,6,22,28,18,20,38,35,18,43
30,4,44,15,49,21,17,32,8,26,7
10449,14,10,32,25,4,15,26,33,25,38
80724,14,31,46,29,35,18,25,45,2,20
34,12,37,38,6,45,36,23,22,18,1
36,5,10,16,36,13,48,26,24,24,22
37,16,36,22,28,18,14,23,35,46,1
23527,2,13,14,46,16,37,26,42,5,23
38,4,27,25,49,21,5,32,46,16,7
39,48,41,32,3,7,15,3,15,25,2
64746,27,13,14,10,28,1,7,28,6,45
91452,16,6,22,6,14,14,23,2,46,40
84320,43,33,30,17,49,29,49,15,19,1
65057,1,40,23,3,46,23,3,15,48,1
55331,27,47,8,33,38,27,33,3,2,34
22985,9,35,28,31,3,33,35,29,0,33
47,31,41,13,17,31,44,36,4,21,35
48,9,43,20,12,10,44,11,49,45,30
50,24,36,13,17,43,20,38,30,18,47
55856,2,31,14,46,36,2,37,42,25,38
10965,22,48,2,14,27,34,13,13,43,15
11332,39,12,13,7,43,42,1,12,19,16
10005,24,36,38,28,45,42,20,40,18,26
23597,44,9,46,45,25,27,26,45,2,0
51,48,45,45,23,40,19,23,4,38,28
52,9,18,24,6,3,3,0,29,7,28
53,36,35,10,26,40,10,16,14,38,35
2181,43,45,20,27,10,7,34,10,48,14
2182,5,21,17,1,13,9,19,24,9,22
79611,9,35,7,31,43,33,14,29,0,33
60,27,24,16,25,36,15,37,48,48,8
71,9,18,28,21,37,22,35,11,0,26
86,48,22,45,21,33,19,36,40,32,28
87,49,47,33,2,11,6,31,7,12,6
81,4,27,25,49,21,5,32,46,16,7
55860,40,43,14,46,47,37,7,10,27,38
10121,18,8,16,46,47,8,3,48,25,8
10120,16,1,38,1,18,14,41,30,18,1
10097,33,1,9,27,1,44,30,2,19,1
10096,37,6,4,30,17,0,4,23,32,41
64431,26,6,45,23,33,19,16,4,21,40
93973,48,6,45,43,33,40,18,4,1,26
91,48,28,10,20,34,10,16,14,17,13
92,37,12,22,28,18,42,20,22,46,16
93,6,7,3,34,41,32,6,32,28,21
97,22,48,16,14,27,25,49,13,43,30
98,37,44,26,43,0,22,18,8,26,41
161823,4,44,25,49,21,0,23,8,26,3
102,12,45,28,6,37,3,0,29,0,28
6868,27,42,6,15,44,47,25,45,44,20
8754,48,45,10,46,34,45,29,38,21,16
9510,39,41,5,27,49,29,48,49,6,16
11174,49,14,46,44,15,18,33,27,14,24
56999,48,37,12,17,18,14,10,35,17,28
103,12,37,13,17,49,7,23,30,19,1
23536,4,27,25,49,21,5,32,46,16,7
118,4,27,25,49,21,5,32,46,16,7
120,43,33,20,3,10,23,49,17,19,14
166647,4,44,15,13,14,17,30,8,26,3
9289,16,2,38,8,33,7,47,4,1,1
22859,16,15,22,17,42,44,1,17,19,14
23266,5,21,6,36,13,9,5,27,44,39
23284,4,27,25,49,21,5,32,46,16,7
84059,35,40,24,42,1,38,41,30,1,1
128,10,15,30,42,46,39,1,12,37,4
55256,26,37,22,6,10,14,4,30,18,16
51094,47,14,37,9,25,43,31,26,33,6
79602,40,8,20,46,10,8,17,33,48,30
132,4,19,26,43,17,22,23,23,7,18
23394,37,6,38,8,14,20,4,23,7,47
22850,42,38,37,2,11,4,12,19,42,6
84890,37,19,26,43,17,22,23,44,13,3
83440,26,35,45,21,17,19,41,40,32,43
11047,26,41,36,3,33,42,49,17,19,30
158,48,2,24,23,14,19,47,4,21,43
159,15,6,26,43,17,0,41,44,32,41
121536,5,21,17,1,13,9,19,24,24,22
166,15,36,28,30,14,33,20,29,13,18
60312,5,21,22,17,1,20,19,22,9,1
4301,33,25,15,43,14,22,4,44,26,18
3899,9,35,7,31,37,3,34,11,0,28
27125,31,39,45,31,40,10,10,14,21,35
172,35,41,36,3,7,29,42,15,1,4
10939,35,2,22,28,18,36,30,44,18,47
54812,1,42,16,25,47,8,26,33,25,0
