,0,1,2,3,4,5,6,7,8,9
8086,0,0,7,0,4,0,1,2,3,0
51166,0,0,7,0,4,0,1,2,3,0
195827,7,8,0,4,5,6,0,7,7,5
79719,7,8,5,4,9,8,0,7,9,7
22848,0,0,7,0,4,0,1,2,3,0
28971,0,0,7,0,4,0,1,2,3,0
14,4,3,0,4,6,2,5,8,0,8
16,0,0,7,0,4,0,1,2,3,0
132949,0,0,7,0,6,0,1,2,3,0
60496,5,2,2,2,1,1,4,3,8,1
10157,0,0,7,0,4,0,1,2,3,0
26574,7,3,5,4,5,6,0,7,5,5
18,3,6,1,1,2,1,6,9,4,1
23461,0,0,7,0,4,0,1,2,3,0
10351,4,3,0,4,0,6,9,8,0,8
22,2,9,6,6,6,2,5,8,0,8
10057,3,1,1,9,8,4,7,6,1,9
5825,0,9,7,6,6,0,1,2,3,8
5826,4,3,0,4,6,2,8,8,0,0
6059,0,0,7,0,4,0,1,2,3,0
23,0,0,7,0,4,0,1,2,3,0
10061,0,0,7,0,4,0,1,2,3,0
9619,0,0,7,0,4,0,1,2,3,0
25864,4,9,6,6,6,2,5,8,0,7
11057,8,6,1,8,8,3,7,6,4,3
10006,4,9,0,4,2,2,5,8,0,7
10152,0,0,7,0,4,0,1,2,3,0
25,4,9,6,6,6,8,5,8,0,7
3983,4,3,6,6,6,2,5,8,0,7
29,2,3,0,6,5,2,0,7,5,8
29777,4,9,6,6,6,8,5,8,0,7
30,4,3,0,4,2,6,5,8,0,8
10449,4,9,6,6,6,2,5,8,0,7
80724,2,9,6,6,6,2,8,0,5,7
34,0,0,7,0,4,0,1,2,3,0
36,0,0,7,0,6,0,1,0,3,0
37,2,9,6,6,5,2,8,0,5,8
23527,4,3,0,4,6,8,5,8,0,7
38,0,0,7,0,4,0,1,2,3,0
39,2,9,6,6,6,2,8,0,5,7
64746,4,3,0,4,0,6,5,8,9,8
91452,0,0,7,0,4,0,1,2,3,0
84320,0,0,0,4,4,0,1,2,3,0
65057,4,9,6,6,6,2,5,8,0,7
55331,8,2,5,2,2,6,9,1,7,5
22985,3,2,5,2,2,6,6,9,9,5
47,4,9,6,6,6,2,5,8,0,7
48,3,6,1,8,8,5,6,9,4,1
50,4,9,6,6,6,2,8,8,0,8
55856,6,4,3,9,3,7,2,4,1,9
10965,0,0,7,0,4,0,1,2,3,0
11332,4,3,0,4,6,2,5,8,0,7
10005,3,2,2,2,9,1,9,1,7,5
23597,4,3,0,4,0,8,5,8,0,5
51,3,1,1,8,8,1,6,6,4,3
52,4,3,5,4,0,8,5,8,9,5
53,6,4,3,9,3,3,7,4,1,9
2181,0,9,6,6,6,2,1,2,3,7
2182,2,9,6,6,6,2,8,8,0,7
79611,0,0,7,0,4,0,1,2,3,0
60,4,3,0,4,6,8,8,8,0,7
71,4,9,0,4,2,2,5,8,0,7
86,3,6,1,8,8,1,7,6,4,1
87,8,2,2,1,0,5,6,9,9,1
81,2,9,6,6,6,2,5,8,5,7
55860,2,9,6,6,6,2,8,0,5,0
10121,4,9,6,6,6,8,5,8,0,8
10120,5,9,6,6,1,2,4,3,8,7
10097,4,9,6,6,6,2,5,8,0,7
10096,2,3,0,4,6,6,8,0,0,5
64431,4,9,6,6,6,2,5,8,0,7
93973,4,2,5,2,0,8,6,9,9,5
91,1,7,0,4,7,6,3,5,6,5
92,0,0,7,0,4,0,1,2,3,0
93,0,0,7,0,6,2,1,2,3,0
97,3,6,9,1,8,4,6,6,4,1
98,3,2,2,2,9,1,6,9,9,1
161823,0,9,7,0,4,0,1,0,3,0
102,4,9,6,6,2,2,5,8,0,7
6868,0,9,6,6,6,2,1,2,3,7
8754,0,0,7,0,4,0,1,2,3,0
9510,4,9,6,6,6,2,1,8,0,7
11174,6,4,4,9,8,3,7,6,4,3
56999,0,0,7,0,4,0,1,2,3,0
92949,4,3,0,4,2,6,5,8,9,8
103,4,3,0,4,6,8,5,8,0,7
23536,0,0,7,0,4,0,1,2,3,0
116,0,0,7,0,4,0,1,2,3,0
118,0,0,7,0,4,0,1,2,3,0
120,0,0,7,0,4,0,1,2,3,0
166647,4,3,0,4,6,6,5,8,0,5
9289,4,9,6,6,2,2,5,8,0,8
57211,5,3,0,4,1,6,4,3,8,5
22859,2,9,6,6,6,2,8,0,5,7
23266,4,9,6,6,6,2,5,8,0,7
23284,0,0,7,0,4,0,1,2,3,0
84059,4,9,6,6,6,2,5,8,0,0
128,0,0,7,0,4,0,1,2,3,0
55256,5,9,6,6,1,2,4,3,8,8
51094,2,3,0,4,9,8,9,1,7,5
79602,0,9,6,6,6,0,1,2,3,0
132,4,3,0,4,0,6,5,8,0,8
23394,7,3,0,4,5,6,0,7,5,5
22850,4,3,5,4,2,6,6,8,9,5
84890,0,0,7,0,4,0,1,2,3,0
83440,2,9,6,6,6,2,0,8,5,8
11047,0,0,7,0,4,0,1,2,3,0
158,0,0,7,0,4,0,1,2,3,0
159,0,0,7,0,4,0,1,2,3,0
121536,8,2,5,2,2,8,6,9,9,5
166,0,0,7,0,4,0,1,2,3,0
60312,0,9,6,6,6,2,5,8,0,8
4301,0,0,7,0,4,0,1,2,3,0
3899,4,3,0,4,2,6,5,8,0,5
27125,4,3,5,4,2,8,5,8,0,8
172,4,3,0,4,2,2,5,8,0,5
10939,6,4,3,5,3,7,2,4,2,2
54812,7,3,0,4,9,8,6,7,9,5
175,2,3,0,4,5,8,8,0,5,8
116987,3,4,3,5,8,4,7,6,1,3
60509,2,9,6,6,6,2,8,2,0,7
3267,7,9,6,6,5,2,0,7,5,7
55109,0,0,7,0,4,0,1,2,3,0
178,4,3,0,4,2,6,8,2,0,5
26523,4,3,0,4,2,8,5,8,0,5
27161,0,0,7,0,4,0,1,2,3,0
192669,2,3,0,4,5,8,5,8,0,8
192670,5,9,6,6,1,2,4,3,8,7
10554,2,9,6,6,6,2,8,0,5,7
56894,0,0,7,0,6,0,1,2,3,0
56895,4,3,0,4,6,2,5,8,0,5
55326,4,3,0,4,2,6,5,8,9,5
8540,3,1,1,8,8,5,7,6,4,3
23287,2,3,0,4,6,2,8,0,5,7
57085,2,3,6,4,6,8,8,0,0,8
25909,8,2,2,2,0,1,6,9,9,4
191,0,9,7,0,6,0,1,2,3,0
10768,2,9,6,6,6,2,5,8,0,7
54806,0,0,7,0,4,0,1,2,3,0
10598,4,3,0,4,2,6,5,8,0,8
130872,2,9,7,0,6,0,8,0,5,0
9131,1,7,6,6,7,2,3,5,6,7
51390,3,6,9,8,8,1,7,6,4,1
9255,3,6,2,1,8,5,7,6,4,9
7965,4,3,2,2,2,6,6,9,9,5
9049,4,9,0,6,2,8,5,8,0,8
84962,2,3,6,6,5,2,8,0,5,8
204,0,0,7,0,4,0,1,2,3,0
50808,4,3,0,4,2,2,5,8,0,7
205,2,9,6,6,6,8,8,0,5,7
102157402,4,2,2,2,2,6,6,9,9,5
221264,8,6,9,8,8,5,6,9,4,3
11216,0,0,7,0,4,0,1,2,3,0
11215,8,2,5,2,2,8,6,9,9,5
9590,0,0,7,0,4,0,1,2,3,0
11214,3,2,5,2,0,5,6,9,9,4
8227,0,0,7,0,4,0,1,2,3,0
9472,2,3,0,6,5,2,8,0,5,8
10270,0,0,7,0,4,0,1,2,3,0
26993,8,2,5,2,2,6,6,9,9,4
10142,8,3,0,4,0,6,6,8,9,5
56672,7,9,6,6,5,2,0,0,5,7
79647,8,2,2,2,9,1,9,1,7,4
55122,1,7,9,8,7,1,3,5,6,1
10327,4,0,6,6,6,2,5,8,0,7
231,0,0,7,0,6,0,1,2,3,0
8574,4,3,0,4,6,2,5,8,0,8
207,4,9,6,6,6,2,5,8,0,8
208,4,3,0,4,2,8,5,8,0,5
10000,4,3,0,4,2,2,5,8,0,7
64400,2,9,7,0,6,0,8,0,3,0
210,7,8,6,6,5,2,0,7,5,7
211,4,3,0,4,6,8,8,8,0,5
214,0,0,7,0,4,0,1,2,3,0
5832,4,9,6,6,6,2,5,8,0,7
217,2,9,6,6,6,2,8,0,5,7
224,7,8,6,6,5,2,0,7,5,7
7915,0,0,7,0,4,0,1,2,3,0
4329,4,3,0,4,2,6,5,8,0,8
501,0,0,7,0,4,0,1,2,3,0
223,5,3,6,6,1,8,4,3,8,8
226,4,9,6,6,6,2,5,8,0,7
79868,0,0,7,0,4,0,1,2,3,0
85365,0,0,7,0,4,0,1,2,3,0
10195,0,0,7,0,4,0,1,2,3,0
29880,0,0,7,0,4,0,1,2,3,0
79053,2,9,7,0,6,0,8,0,5,0
54890,0,0,7,0,4,0,1,2,3,0
84266,3,1,1,9,8,4,7,6,4,3
7840,4,9,6,6,0,2,5,8,0,7
57679,2,9,6,6,5,2,8,0,5,7
10189,4,9,6,6,6,2,5,8,0,7
262,4,3,0,4,2,8,5,8,0,5
267,4,8,6,6,6,2,5,8,0,7
9949,8,3,5,2,2,8,6,9,9,5
83607,0,0,7,0,4,0,1,2,3,0
196394,4,3,0,4,2,6,5,8,0,5
154796,0,0,7,0,4,0,1,2,3,0
154810,2,9,6,6,6,2,8,0,5,7
51421,2,9,6,0,6,0,1,0,3,0
280,0,0,7,0,4,0,1,2,3,0
51321,4,3,0,6,2,2,5,8,0,8
201283,0,0,7,0,4,0,1,2,3,0
10393,8,2,2,2,9,6,6,9,9,1
51529,8,1,9,8,8,1,7,6,4,1
25847,4,2,0,4,2,6,5,8,9,5
25906,0,9,6,6,6,2,1,2,3,7
119504,4,9,6,6,2,2,5,8,0,7
29945,0,9,6,6,4,2,1,2,3,7
51433,0,0,7,0,4,0,1,2,3,0
51434,4,2,2,2,2,6,6,9,9,5
90806,8,2,2,1,9,5,9,1,7,5
284,4,3,5,4,0,2,5,8,0,8
287,0,0,7,0,4,0,1,2,3,0
288,2,9,6,6,5,2,8,1,5,7
63926,4,3,0,4,6,8,5,8,0,5
51479,3,6,1,5,8,4,7,6,4,9
54467,8,2,2,2,0,6,9,9,9,4
23141,2,9,6,6,6,2,5,8,0,7
57037,3,1,9,1,8,4,7,6,4,4
57763,0,0,7,0,4,0,1,2,3,0
55608,4,8,6,6,2,2,5,8,0,7
29123,2,9,6,6,5,2,0,7,5,7
23253,7,8,2,2,9,5,0,7,4,4
88455,5,3,0,4,1,8,4,3,8,8
81573,7,3,0,4,5,2,0,7,5,7
26057,2,9,6,6,6,2,5,8,0,7
22852,5,9,6,6,1,2,4,3,8,7
23243,0,0,7,0,4,0,1,2,3,0
147463,8,2,2,1,0,5,6,7,4,1
375248,8,2,5,8,9,1,9,1,7,1
57730,4,3,0,4,2,6,5,8,0,5
84832,4,3,0,4,2,8,5,8,0,5
400986,4,9,6,6,6,2,5,8,0,7
51239,6,4,1,5,3,3,2,4,2,9
157567,0,0,7,0,4,0,1,2,3,0
54851,0,0,7,0,4,0,1,2,3,0
57182,0,9,6,6,6,2,5,2,3,7
129138,0,0,7,0,4,0,1,2,3,0
22881,7,8,0,2,9,6,0,7,7,4
23294,7,8,0,4,0,6,6,9,9,8
124401,4,9,6,6,6,2,5,8,0,7
55139,4,3,0,4,6,6,5,8,0,8
54443,8,2,2,2,2,5,6,9,9,4
55129,2,9,6,6,6,2,8,0,5,7
121601,4,9,6,6,6,2,5,8,0,7
203859,0,0,7,0,4,0,1,2,3,0
