,0,1,2,3,4,5,6,7,8,9
8086,124,21,24,18,76,56,12,89,121,112
51166,29,21,111,18,1,58,112,95,15,85
195827,86,103,40,83,24,2,65,50,101,85
79719,79,19,59,5,67,92,19,9,61,89
22848,25,113,50,114,61,42,13,59,65,41
28971,62,95,10,39,111,71,68,58,4,74
14,41,1,79,2,38,49,124,116,10,7
16,42,50,86,86,71,53,34,30,54,21
132949,62,116,34,44,61,71,64,80,114,47
60496,88,55,102,124,73,81,28,97,115,52
10157,97,15,117,89,34,98,99,66,51,6
26574,112,12,112,26,10,68,100,40,99,42
18,14,32,74,89,26,16,96,106,106,58
23461,89,43,21,55,35,96,123,96,47,50
22,97,94,116,116,90,14,97,106,44,6
10057,75,44,68,49,53,67,55,124,87,57
5825,15,98,59,85,14,53,97,73,23,123
5826,11,47,55,2,84,26,55,53,52,29
6059,22,70,75,100,21,93,76,46,108,105
23,43,40,6,59,80,32,122,94,75,122
10061,68,21,45,75,50,56,26,95,78,86
25864,106,25,90,111,107,50,26,122,31,75
11057,14,57,45,116,20,40,19,42,23,123
10006,29,21,111,29,50,56,26,24,15,94
10152,98,20,106,11,72,57,108,111,26,72
25,19,117,35,76,103,38,120,7,110,113
3983,29,11,2,4,76,55,102,89,121,60
29,91,23,88,123,22,86,41,9,86,75
29777,96,45,96,95,36,87,71,17,110,116
30,22,84,115,31,91,3,56,123,96,116
10449,0,3,96,87,15,74,49,55,67,49
80724,81,32,50,123,4,42,113,106,106,16
34,95,45,113,112,91,38,84,84,120,70
36,22,16,6,61,91,83,121,26,108,63
37,27,100,117,99,124,107,99,15,19,119
23527,41,123,35,76,40,61,120,65,76,19
38,12,103,0,49,0,77,65,113,68,122
39,67,26,60,14,96,96,47,52,61,21
64746,38,117,68,2,38,38,2,92,49,59
91452,91,111,71,65,3,96,61,91,1,0
84320,115,68,20,116,19,42,61,114,69,27
65057,25,20,27,38,124,121,37,1,98,86
55331,115,108,47,11,53,29,15,27,67,91
22985,123,84,36,105,12,99,117,8,54,1
47,16,58,47,89,69,86,37,16,2,72
48,111,35,103,47,43,119,30,101,3,35
50,57,18,87,101,95,83,57,17,52,63
55856,87,49,2,2,82,41,123,70,21,27
10965,27,44,13,38,26,64,6,113,111,121
11332,101,73,117,39,117,101,68,55,94,24
10005,102,84,68,63,95,83,93,17,29,108
23597,92,103,83,7,24,112,114,50,39,23
51,25,58,7,43,57,86,107,113,1,86
52,118,8,52,52,61,107,61,120,84,75
53,16,98,104,67,22,7,19,43,31,38
2181,116,20,24,29,50,14,36,120,114,5
2182,43,6,44,61,38,49,67,2,17,63
79611,5,15,88,50,22,96,17,73,59,37
60,5,20,20,123,58,8,97,38,8,47
71,49,121,28,100,118,31,44,37,40,51
86,106,94,45,89,28,75,107,91,31,114
87,41,81,35,69,40,38,71,28,11,14
81,16,97,20,61,13,20,51,59,69,123
55860,41,123,51,54,40,39,120,7,76,84
10121,80,122,64,50,25,90,17,117,59,37
10120,81,111,111,89,2,16,37,35,65,41
10097,29,21,111,29,50,8,12,89,78,60
10096,49,121,28,88,118,31,44,37,40,51
64431,118,57,43,20,61,53,61,15,79,97
93973,80,122,64,50,25,90,42,86,59,49
91,98,87,85,55,65,45,2,12,49,1
92,74,25,12,73,4,16,10,63,2,16
93,1,112,1,109,17,99,29,31,54,36
97,116,30,44,1,33,104,47,77,22,32
98,81,100,31,37,90,98,4,16,73,83
161823,122,49,69,68,0,33,93,17,110,7
102,97,98,104,15,61,7,113,6,101,75
6868,25,36,25,15,26,116,107,87,98,121
8754,14,32,117,7,57,64,96,24,106,73
9510,123,6,96,95,91,49,57,17,52,108
103,81,111,23,20,57,16,13,24,15,72
23536,68,97,62,4,1,4,6,71,98,76
118,90,65,88,97,69,104,99,33,31,94
120,110,97,62,111,26,4,26,102,111,86
166647,3,87,55,109,38,33,67,54,38,18
57211,124,21,24,75,1,53,102,95,121,112
22859,85,95,34,39,111,120,54,69,94,5
