,0,1,2,3,4,5,6,7,8,9
8086,67,40,3,20,14,28,25,27,45,7
51166,46,57,48,1,71,5,35,65,10,16
195827,31,30,50,19,20,32,46,0,37,17
79719,48,50,16,54,2,43,24,35,14,37
22848,39,1,54,9,53,27,23,30,69,33
28971,53,70,2,7,62,66,37,56,71,0
14,68,33,43,10,68,57,8,22,19,27
16,6,13,53,29,46,26,39,71,60,57
132949,38,70,68,52,3,55,10,64,61,4
60496,49,29,66,33,1,37,73,42,39,8
10157,54,6,33,42,37,13,44,7,55,52
26574,8,55,62,71,60,17,16,10,69,8
18,55,4,1,52,45,49,47,37,0,71
23461,37,72,16,5,37,71,13,45,28,63
22,12,23,68,21,0,44,21,52,8,4
10057,53,49,26,7,9,55,37,41,37,54
5825,9,54,22,61,51,62,2,31,38,62
5826,57,48,11,72,17,46,58,68,41,65
6059,55,19,1,65,37,59,47,2,40,37
23,54,47,42,5,59,13,9,24,41,65
10061,56,27,74,69,41,57,0,47,0,46
25864,23,0,16,54,20,58,17,64,33,63
11057,34,15,10,44,46,17,28,55,43,29
10006,23,30,54,38,68,8,24,14,53,34
10152,57,48,30,21,64,71,36,67,0,4
25,18,15,11,42,46,55,34,29,28,22
3983,73,58,25,27,22,28,1,39,51,42
29,6,15,51,64,68,2,59,40,28,23
29777,47,22,33,42,27,46,44,29,46,52
30,40,30,57,64,45,6,5,7,37,22
10449,31,2,50,51,69,40,46,60,72,17
80724,61,42,31,24,55,24,47,48,49,46
34,21,23,71,74,43,55,5,22,61,0
36,69,66,39,70,50,30,42,49,26,8
37,67,26,3,4,24,28,70,39,51,40
23527,47,48,60,23,17,23,44,68,41,13
38,37,55,51,2,60,6,71,55,4,55
39,51,4,63,30,20,38,54,0,55,9
64746,47,47,11,5,8,1,34,68,41,65
91452,40,18,71,30,3,6,0,61,18,22
84320,49,66,70,34,39,30,32,49,65,44
65057,54,6,9,23,59,13,9,24,55,65
55331,55,67,53,30,20,59,8,0,60,15
22985,0,11,65,74,3,19,10,25,71,71
47,55,10,1,64,40,19,17,71,18,54
48,64,51,8,37,34,27,32,3,11,31
50,32,43,5,66,10,32,48,46,69,59
55856,51,69,2,56,3,10,27,73,9,26
10965,34,24,15,38,39,2,12,60,28,29
11332,48,19,26,45,68,43,26,35,60,57
10005,69,26,28,31,24,37,65,66,51,58
23597,70,16,50,31,69,31,38,18,59,70
51,72,63,34,56,36,23,14,37,8,4
52,45,1,8,71,47,27,6,51,20,58
53,57,69,43,3,45,23,21,37,0,68
2181,44,4,1,14,15,2,24,0,18,34
2182,7,72,60,64,41,23,55,25,28,71
79611,33,40,52,63,21,39,4,39,12,72
60,12,11,71,21,0,38,14,21,9,4
71,37,19,17,64,20,50,0,23,31,22
86,0,63,2,3,64,35,5,72,29,54
87,48,50,26,45,25,43,26,35,22,24
81,6,19,48,8,54,5,53,45,7,16
55860,32,43,70,54,39,27,50,46,65,31
10121,12,27,74,38,40,50,5,52,46,6
10120,4,33,30,59,42,35,36,25,25,20
10097,66,43,5,66,62,52,37,41,68,59
10096,54,47,33,42,17,46,9,24,16,52
64431,23,62,10,22,17,27,24,0,3,23
93973,62,30,10,44,10,32,64,55,13,55
